RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,60.29583143594109,231.3037870710353,4.0,68.28146139460156,23.0,2.0,0.0,77.37054012494843,2.7188378136756275,4.0,5.0,25.499833891846,3.0,21.0,5.0,0.0,0.0,34.89213953106023,39.597950217047604,6.0,2.0,1.0,50.0
1,66.83853125063571,152.73040189805806,20.16439954240975,62.09486692907752,6.0,0.0,0.0,74.4707997140845,14.805713312543888,6.0,6.0,8.344905333311116,0.0,59.39248890256957,0.0,0.0,0.0,5.919243359075281,67.77312179523284,0.0,2.0,0.0,75.0
1,73.36115434850029,43.84696030776157,1.0,20.249595936977606,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.458130293371033,2.0,50.0,-7.0,1.0,1.0,20.97745638863099,68.74980515600242,3.0,2.0,0.0,86.0
1,67.0,97.33385928972122,7.642532855965603,42.49348798004316,10.0,0.0,0.0,89.0,5.3662304129918565,4.0,6.0,11.0,3.0,44.0,0.0,0.0,0.0,2.0,85.25897888364052,1.0,3.0,0.0,75.0
1,66.80269680062652,138.083613528744,5.0,47.25755981677775,17.796235308246363,1.0,1.0,93.0,16.6174099865943,4.0,4.0,19.800021220304256,3.0,50.0,0.0,1.0,1.0,23.469351067615,78.33326513725508,4.0,3.0,1.0,75.0
1,70.61871795877396,184.27245840027638,4.0,54.99212677009475,23.710531296350737,0.0,0.0,94.57408057226091,30.755924418942683,6.0,6.0,24.0,3.0,38.50417012692967,0.0,2.0,2.0,27.0,79.66996350266298,4.0,3.0,1.0,67.0
1,55.11472590367639,182.01954500692048,15.375032269305677,67.44827443599692,9.218962783063214,1.0,1.0,75.80647949368239,5.004584133003549,4.0,5.0,11.73847723760931,0.0,33.0,0.0,0.0,0.0,81.41275070682941,-8.0,3.0,2.0,2.0,91.24594327573284
1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
1,60.90674323643887,75.21505720923278,4.0,29.444206265645114,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,3.0,44.0,0.0,2.0,2.0,66.49124299289377,95.29192025182988,7.0,2.0,3.0,80.0
1,68.0,162.8440243417132,1.0,58.922128197172825,20.304922832971087,1.0,1.0,93.39814934106556,33.16122420025075,6.0,6.0,24.0,4.0,41.0,0.0,3.0,3.0,39.653308474696786,56.978766702089146,4.0,3.0,1.0,64.35522397615755
1,63.22145805657561,217.61559812347173,8.0,80.0,29.0,1.0,0.0,72.68857751770436,8.283062149684312,4.0,5.0,30.352865081113485,1.0,47.26631740010351,1.0,2.0,2.0,60.80231423170731,64.25192366627556,5.0,4.0,1.0,71.0
1,63.111293459438805,141.80988328035676,5.0,62.47590269336269,19.0,1.0,1.0,85.14156753951328,5.0,4.0,2.0,22.0,2.0,30.810617232368262,0.0,0.0,0.0,48.46664253247665,58.42577954683497,5.0,2.0,1.0,78.0
1,72.0,162.5311821657191,3.0,49.30701653809288,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.459014980365076,3.0,52.64384908198705,0.0,3.0,3.0,39.69450873472746,75.03125030922806,3.0,4.0,1.0,71.0
1,83.0,344.17828729907654,6.0,107.95705316985061,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,2.0,16.0,8.0,0.0,0.0,8.119160307304877,-8.0,6.0,1.0,0.0,50.0
1,66.1790114375569,152.6094681059102,7.0,59.731262036143676,25.835980527865367,0.0,0.0,96.0,33.595794066334655,6.0,6.0,26.0,2.0,31.146165451557273,0.0,1.0,1.0,53.07349192120537,-8.0,6.0,2.0,3.0,60.0
1,62.25595098479191,160.448103049565,4.0,79.6849777471602,30.096025474555997,0.0,0.0,81.08832890973073,17.684929785986508,6.0,6.0,32.71476101338669,1.0,44.0,-7.0,2.0,2.0,78.07610395760396,60.51474494509863,8.0,2.0,3.0,88.73655612631376
1,61.094913975242896,180.82319140329042,17.0,92.0,27.8104736098549,3.0,1.0,77.05119108285248,4.0,4.0,5.0,31.283998431982106,0.0,45.31852282696631,-7.0,0.0,0.0,50.13342976818466,69.15822089903175,6.0,2.0,1.0,85.22907306537601
1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
1,64.0,333.4374240855589,20.10126109332345,141.32118176644562,16.0,0.0,0.0,74.08407916318673,11.268393739371657,4.0,6.0,19.0,0.0,24.0,0.0,1.0,1.0,73.92260641713894,37.97989345092258,5.0,1.0,2.0,70.81628075985024
1,71.0,141.43550597758048,19.50876849080236,59.52906598174079,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,0.0,13.0,0.0,1.0,1.0,69.62102059380649,-8.0,9.0,2.0,8.0,65.49856861865764
1,27.64724285638767,45.16128044401242,5.0,-2.1375239245134416,9.930987238336867,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,3.0,69.67397555875876,-7.0,2.0,2.0,107.80899900118965,79.13881893019766,2.0,4.0,2.0,100.0
1,55.21427973994246,94.00940850491297,5.0,27.23337366218256,17.0,0.0,0.0,94.0,10.186678211151026,6.0,6.0,18.0,3.0,63.85440043509061,0.0,2.0,2.0,84.22922901814144,72.49595124861625,5.0,6.0,1.0,97.26890582513407
1,70.77019990717208,176.74527171506722,6.0,49.95627028164068,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,2.0,56.83046955046174,0.0,4.0,4.0,46.091760338417444,74.67302882082114,2.0,5.0,1.0,71.0
1,66.0,131.29327204039416,7.0,48.08357654320834,24.0,0.0,0.0,95.0,7.58891144291174,4.0,6.0,24.72204736130959,2.0,43.0,0.0,0.0,0.0,53.51117443855424,73.23982113204168,7.0,3.0,1.0,83.0
1,67.0,186.19501092987528,8.0,72.90954688348344,31.0,0.0,0.0,97.0,3.8081599342224237,4.0,6.0,31.0,1.0,44.0,0.0,0.0,0.0,69.02199587923498,76.2580250918459,8.0,3.0,2.0,85.90763962035831
1,67.80030840448612,220.72561487304384,16.0,87.0,28.0,0.0,0.0,89.0,3.4182995712369735,4.0,6.0,33.0,0.0,16.0,0.0,0.0,0.0,37.45124886802261,-8.0,3.0,1.0,0.0,38.0
1,70.0,143.51045764975854,6.0,45.973309360708726,24.0,0.0,0.0,100.0,-7.0,6.0,6.0,23.069748864683998,2.0,38.30562539812711,0.0,2.0,2.0,52.921231466883974,77.45196307824303,7.0,3.0,2.0,75.0
1,68.0,150.54558364827164,7.0,49.63611101949632,19.0,0.0,0.0,94.0,2.0,4.0,6.0,18.671716382302627,3.0,31.217075364616527,0.0,0.0,0.0,19.472343041590563,75.6223825459863,4.0,3.0,0.0,67.0
1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
1,88.0,506.09176389395515,39.90141806553022,123.38795430632253,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,0.0,12.25565562125052,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,-8.0,6.517748399314877
1,65.0,98.86870376917419,7.0,38.754325318810544,8.085146745143039,0.0,0.0,82.33394288203799,5.0269910659111146,4.0,6.0,7.631538438325295,2.0,39.66063470565755,0.0,0.0,0.0,12.824382499472746,73.8053167470573,1.0,2.0,0.0,64.38947979612006
1,66.5323051609238,250.20287954115062,15.0,101.59915900588265,32.0,0.0,0.0,93.0,6.880953766156828,4.0,6.0,35.152549477244186,0.0,20.0,-7.0,0.0,0.0,68.02770676271525,-8.0,5.0,2.0,2.0,50.0
1,66.5446112184986,182.2692649712223,6.0,70.50567975459425,33.0,2.0,1.0,86.38819978952246,22.084284390777803,6.0,3.0,37.130773322140065,2.0,56.34545592378687,0.0,0.0,0.0,59.601545722908305,80.34288603578999,8.0,2.0,2.0,82.89516803985109
1,60.27726438237377,163.0768619924278,7.0,52.26963476486914,8.240532764993098,0.0,0.0,83.15177804363836,2.0,4.0,6.0,8.0,3.0,55.806047686256804,0.0,1.0,0.0,0.0,76.54047683727778,1.0,3.0,-8.0,83.0
1,76.0,107.03040081580059,1.0,44.538304067656064,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.0,5.0,30.0,-7.0,4.0,3.0,1.4488120950441397,92.09912190200562,3.0,3.0,0.0,44.11685966215642
1,74.0,101.77440900313059,6.0,44.23910211404177,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,3.0,23.0,0.0,0.0,0.0,21.803587400981666,81.0,5.0,2.0,0.0,67.0
1,70.73204979748759,144.75416640453926,2.0,44.46333413827351,14.0,0.0,0.0,94.0,18.84791362620036,6.0,6.0,14.864301392266007,2.0,53.28941165453781,0.0,2.0,2.0,25.374773137381187,69.02899474346178,3.0,4.0,0.0,79.73883868432986
1,65.70274608338413,213.89285921109936,6.0,48.32173321069539,7.0,1.0,2.0,100.0,-7.0,6.0,8.0,6.921574736327788,3.0,23.584241643603153,0.0,0.0,0.0,80.78933275412577,-8.0,4.0,1.0,1.0,100.0
1,63.12596306856815,108.76862121367212,6.0,32.16555911237697,21.0,0.0,0.0,100.0,-7.0,6.0,7.0,20.0,4.0,46.415729194211416,0.0,1.0,1.0,56.095424214174784,63.42670254240905,7.0,4.0,0.0,100.0
1,59.93478984427574,172.11621618353945,7.0,52.17534635821042,7.0,0.0,0.0,79.61154432253703,9.910936498502595,4.0,6.0,6.0,3.0,52.59526873580046,0.0,1.0,0.0,-1.4691265653501997,80.18430819619736,1.0,3.0,-8.0,80.0
1,66.2391899339613,161.37847105649962,3.0,66.0,23.084814782534934,0.0,0.0,93.0,24.91999669114875,6.0,6.0,25.0,1.0,43.36941048553585,0.0,2.0,2.0,45.82846840373067,52.57129635216447,6.0,2.0,1.0,78.0
1,60.454792959117746,193.55875565144606,10.0,87.0,19.0,4.0,2.0,55.914925176231584,4.811664231518254,4.0,3.0,23.0,1.0,33.0,0.0,0.0,0.0,50.621591291295914,-8.0,5.0,2.0,1.0,61.876846119009556
1,70.0,149.92172555968696,3.0,50.00194570845139,15.285782077678295,0.0,0.0,89.0,24.956663415450112,6.0,6.0,15.755065077497136,2.0,44.0,4.0,2.0,2.0,25.40103166741797,60.84591802655289,4.0,3.0,0.0,80.0
1,65.0,71.70096815083708,3.0,31.345792067702337,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.902408908722588,3.0,69.81242793983965,-7.0,1.0,1.0,35.82516987872002,56.09391605856204,1.0,3.0,0.0,100.0
1,64.88279379382843,277.3759883541755,6.0,81.69638776172572,22.897390888933916,1.0,0.0,81.99487892825867,-7.0,4.0,5.0,28.0,3.0,13.0,0.0,0.0,0.0,21.0,-8.0,4.0,1.0,0.0,38.0
1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
1,78.0,169.51685868341193,19.03165989738664,101.24479034321698,44.25025081011653,0.0,0.0,100.0,-7.0,5.0,7.0,45.14451402270512,0.0,16.473647301358394,21.0,0.0,0.0,37.57895584348207,-8.0,13.0,1.0,4.0,60.0
1,63.921645876619955,178.30966969988248,8.0,69.67826085822743,31.0,1.0,1.0,83.56626802473488,8.96773080645147,4.0,5.0,34.0,2.0,45.88303733172262,0.0,2.0,2.0,62.45896446890029,62.836510145339126,6.0,4.0,2.0,71.0
1,72.0,193.1059578413486,4.0,59.77468550203226,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.352906087338273,2.0,50.0,0.0,3.0,3.0,40.03402523142576,66.4413302156917,3.0,5.0,1.0,71.0
1,68.0,69.929389941364,7.0,39.65115628209694,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.647312020568993,3.0,25.0,0.0,2.0,2.0,46.224601806315725,97.6602751093994,8.0,2.0,3.0,56.0
1,55.19830284353848,183.0303473221944,7.0,68.75433987105936,46.15381597422496,1.0,1.0,97.0,1.7543136578013714,4.0,6.0,48.52535725048647,1.0,63.50400667889277,1.0,3.0,3.0,76.45235552541236,48.6365298261828,7.0,8.0,1.0,86.28239118402375
1,65.0,195.01819378324805,18.539034758778786,87.0,32.0,2.0,1.0,82.87620696451047,6.466429411301368,5.0,6.0,35.424696117179984,0.0,54.6051181379237,-7.0,0.0,0.0,64.79627403540803,67.81207749596946,7.0,3.0,1.0,98.45236810971826
1,64.0,257.8114318919502,16.0,94.6339226156213,16.737449875333592,1.0,0.0,49.14583034964811,4.0,4.0,5.0,22.0,0.0,30.0,0.0,0.0,0.0,34.514206119190376,-8.0,4.0,2.0,0.0,50.0
1,68.23013818763116,167.07836614578687,4.0,57.01271062465351,22.0,0.0,0.0,85.41893794396759,7.434084072238868,4.0,6.0,24.0,3.0,26.96791452274762,3.0,2.0,2.0,6.0,75.41727056094886,4.0,3.0,0.0,57.0
1,77.0,222.96103204727245,16.999161788626818,93.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,0.0,9.259023052383121,8.0,0.0,0.0,18.0443327668864,-8.0,5.0,1.0,1.0,35.87304264879667
1,69.40999812070093,271.9619022790768,20.15924515593908,109.52240413280995,37.080751486157645,0.0,0.0,96.46043708203904,-7.0,4.0,6.0,38.04346371785956,0.0,14.156179422565257,0.0,0.0,0.0,48.00326873150041,-8.0,4.0,1.0,1.0,40.0
1,64.0,143.73575269610657,3.0,53.6654950381571,20.016630502989923,1.0,1.0,89.47991141637058,37.33133619508106,6.0,3.0,24.0,4.0,32.382763403300835,0.0,2.0,2.0,27.69264273535583,81.74057766480131,6.0,2.0,1.0,60.0
1,65.0,269.20471988125405,5.0,84.63549275912712,25.0,2.0,0.0,83.07610563078916,1.9285064645072656,4.0,5.0,28.0,2.0,18.0,0.0,0.0,0.0,38.788766389169105,-8.0,4.0,1.0,1.0,42.7845494705112
1,69.0,86.35791673210673,6.0,32.73931079670652,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,4.0,29.832440531622062,0.0,1.0,1.0,27.732716871802772,87.58058835425716,7.0,2.0,1.0,67.0
1,70.0,176.6659210309887,3.8968924974450228,57.214042175265604,22.0,0.0,0.0,91.14419505134136,22.839443172224353,6.0,6.0,23.0,3.0,40.0,0.0,2.0,2.0,37.86479980200337,49.13170632826615,5.0,3.0,1.0,71.0
1,66.0,189.89556604426298,1.0,63.729755577656185,25.0,1.0,1.0,91.46153652900068,48.90048231750865,6.0,6.0,28.0,4.0,39.72124801641164,0.0,3.0,3.0,45.303493452456514,55.122961304833034,6.0,3.0,1.0,71.0
1,64.0,205.3795520565788,1.0,90.72162484842907,34.744197574714825,2.0,1.0,86.0,13.939607800552643,0.0,2.0,41.54114621254497,3.0,44.0,0.0,11.0,11.0,31.755577915553587,49.03247310002854,8.0,4.0,1.0,75.0
1,64.0,80.75562139732652,6.0,33.776912731542126,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.23639186534216,4.0,37.428138722723595,0.0,3.0,3.0,54.40555594953862,96.08867341184914,6.0,2.0,2.0,71.0
1,66.0,169.7508397087808,7.0,58.042981329116685,20.0,0.0,0.0,93.48834413697541,33.84180856629615,6.0,6.0,21.0,2.0,60.61279924717002,0.0,3.0,3.0,69.70035924608925,75.10417342435868,2.0,4.0,2.0,75.0
1,71.0,115.64649037640076,4.0,41.28806610751057,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.040450468742916,4.0,25.649828491346298,-7.0,1.0,1.0,50.14023209363402,-8.0,6.0,1.0,1.0,86.0
1,68.0,61.87434454418104,5.0,35.913056473763824,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,4.0,17.0,3.0,0.0,0.0,40.528927208773304,-8.0,4.0,1.0,0.0,71.0
1,78.94529305446073,375.5166485445415,15.658161069017613,140.6004821983723,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,0.0,18.0,8.0,0.0,0.0,31.77135891442418,52.427353347608914,7.0,2.0,1.0,60.0
1,72.0,48.83316599478865,1.7388457387434357,22.081562425949375,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.020594130350757,2.0,62.499027039994914,-7.0,0.0,0.0,43.0,44.234806464652536,2.0,2.0,0.0,96.21292722796522
1,67.54050389015137,217.45185198987375,16.0,87.0,25.0,0.0,0.0,83.92238727188268,18.561107135947704,6.0,6.0,27.0,0.0,29.965703493105874,5.0,0.0,0.0,55.78073515625013,-8.0,6.0,1.0,1.0,69.59263663599265
1,69.0,176.16410042147461,1.0,60.87962832163087,17.790399230931506,1.0,1.0,93.0,36.037092165179686,6.0,3.0,24.0,5.0,38.0,0.0,3.0,3.0,32.63649384224666,73.03982256698036,4.0,3.0,0.0,67.0
1,70.82592217188568,175.4293508968099,4.0,69.99844863814806,24.0,1.0,0.0,90.0,36.08070895677548,6.0,5.0,25.0,3.0,28.0,0.0,2.0,2.0,18.484124045058444,80.21647542220593,5.0,2.0,2.0,68.37916878227054
1,68.0,118.10908875761785,6.0,45.15123491779241,23.0,2.0,1.0,89.0,66.46882808130025,6.0,2.0,25.91972448447195,5.0,39.557749509599894,0.0,0.0,0.0,27.0,70.33521442851304,5.0,3.0,1.0,62.27705106111032
1,61.89533494133125,196.57812312181488,8.0,87.54327965738385,24.0,1.0,0.0,68.1692460694745,11.239157439053226,6.0,5.0,28.0,1.0,42.0,0.0,1.0,1.0,57.1946505588668,49.34010035754546,5.0,2.0,1.0,75.0
1,66.0,67.61515647417018,3.0,32.114266027990105,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,2.0,61.12940560848025,0.0,2.0,2.0,69.26250999421573,81.0,4.0,3.0,2.0,91.7057039036861
1,76.0,219.69894475956895,6.0,89.3328716983185,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.32921123746868,2.0,14.0,11.0,0.0,0.0,10.825020785671045,-8.0,5.0,1.0,0.0,45.717106062955466
1,59.52469894208512,38.930221898079026,3.0,26.875103561793996,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,2.0,56.44674792602936,0.0,2.0,2.0,75.98544238832001,85.1568359122429,3.0,3.0,3.0,91.24639808468017
1,68.0,165.0318145885651,2.0,59.14412042273671,22.0,0.0,0.0,95.0,33.48902158789276,6.0,6.0,23.75574910224569,4.0,44.700921040715784,0.0,3.0,3.0,27.0,49.46483703731454,4.0,4.0,0.0,60.0
1,69.0,164.90593685490913,8.0,63.111158435286576,19.67327888922979,0.0,0.0,89.0,4.225824717569719,4.0,6.0,20.0,2.0,45.63521795669465,-7.0,0.0,0.0,38.04722775075725,77.47999587580227,5.0,4.0,0.0,81.3724806733202
1,68.0,188.44194368430055,7.0,81.35538114106623,22.0,0.0,0.0,93.0,8.671406690372974,4.0,6.0,22.0,1.0,32.0,0.0,1.0,1.0,63.3837337628994,65.50100273166728,7.0,3.0,3.0,83.60263234861925
1,68.26231498397497,118.09777521652674,5.939584275504583,48.56577374347719,21.662566914084334,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,3.0,25.03305706285465,0.0,1.0,1.0,63.69919548660496,-8.0,7.0,1.0,4.0,72.15175162731825
1,75.21660048317722,278.8536590294736,15.701360207175775,130.47712851281517,35.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.0,0.0,16.0,13.0,0.0,0.0,52.01968737487666,59.46758659451361,10.0,2.0,3.0,56.0
1,61.41328219508049,125.8627653724296,5.0,54.100136482505306,19.0,1.0,0.0,90.64256208464472,12.449075924927323,4.0,5.0,22.099272526410388,2.0,33.464133613133754,0.0,1.0,1.0,58.093039591562395,51.000677068874744,5.0,2.0,2.0,59.962112193759836
1,69.0,65.37867001491674,7.27494429266233,11.973049210181578,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,2.0,13.980818774928478,0.0,0.0,0.0,54.09169641539196,-8.0,6.0,1.0,3.0,63.505718343435994
1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
1,65.55488442218146,159.59422216178365,5.0,56.419232620429725,28.0,0.0,0.0,95.0,22.762975133521444,6.0,6.0,29.0,2.0,57.03854879506015,0.0,2.0,2.0,61.357264145272715,59.782798704880136,4.0,5.0,1.0,71.90364537103319
1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
1,64.51130727942866,374.84067646910586,17.31809546209306,154.28508663351158,18.906032554984186,0.0,0.0,76.29298368858846,10.371414051225408,4.0,6.0,20.0,0.0,23.802483981712317,0.0,1.0,1.0,73.49729795244339,69.0,6.0,1.0,2.0,78.0
1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
