age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
21.0,4,190227.0,10,0,3,3,0,0,0.0,0.0,40.0,1,0
34.0,3,67083.0,13,0,6,2,-1,0,1471.0,0.0,40.0,0,0
17.0,4,216137.0,7,0,3,3,0,1,0.0,0.0,8.0,1,0
38.0,4,166416.0,9,2,3,1,0,0,0.0,0.0,40.0,1,0
57.0,5,102058.0,14,2,7,1,0,0,0.0,0.0,40.0,1,1
33.0,4,175479.0,3,0,2,2,0,1,0.0,0.0,40.0,0,0
24.0,5,188274.0,13,0,3,0,0,0,0.0,0.0,50.0,1,0
43.0,5,163108.0,10,2,1,1,0,0,0.0,0.0,99.0,1,0
45.0,4,247043.0,7,2,2,1,0,0,0.0,0.0,42.0,1,0
19.0,4,89734.0,10,0,2,-1,-1,0,0.0,0.0,42.0,1,0
27.0,4,207611.0,13,0,6,3,0,1,0.0,0.0,40.0,1,0
20.0,6,465725.0,9,-1,2,3,0,0,0.0,0.0,25.0,1,0
32.0,4,152940.0,12,0,3,3,0,0,0.0,0.0,30.0,1,0
30.0,4,399088.0,13,-1,7,2,0,1,0.0,0.0,50.0,1,0
24.0,4,162282.0,9,0,2,0,0,0,0.0,0.0,40.0,1,0
37.0,1,97136.0,10,1,3,2,1,1,0.0,0.0,40.0,1,0
37.0,4,189674.0,13,-1,6,2,1,1,0.0,0.0,40.0,1,0
23.0,4,111450.0,10,0,3,-1,1,0,0.0,0.0,22.0,1,0
33.0,4,202822.0,4,0,2,2,1,1,0.0,0.0,14.0,0,0
34.0,4,158420.0,13,2,6,1,0,0,0.0,0.0,70.0,1,0
22.0,4,228254.0,10,0,3,2,1,1,0.0,0.0,37.0,1,0
78.0,1,87052.0,9,-1,3,2,0,1,0.0,0.0,5.0,1,0
51.0,4,202752.0,9,0,2,0,1,0,0.0,0.0,40.0,1,0
23.0,4,157839.0,12,0,7,0,0,1,0.0,0.0,35.0,1,0
41.0,1,224799.0,14,2,7,1,0,0,0.0,0.0,55.0,1,1
17.0,4,242605.0,6,0,2,3,0,0,0.0,0.0,15.0,1,0
59.0,5,104216.0,15,2,3,1,0,0,0.0,0.0,25.0,1,0
45.0,5,204405.0,11,2,7,1,0,0,0.0,0.0,20.0,1,0
33.0,3,188246.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
31.0,4,187560.0,10,2,3,1,0,0,0.0,0.0,40.0,1,0
31.0,4,230912.0,10,0,3,0,0,1,0.0,0.0,55.0,1,0
32.0,4,170017.0,9,2,2,1,0,0,0.0,0.0,50.0,1,0
33.0,4,418645.0,9,2,2,1,0,0,0.0,0.0,50.0,1,0
30.0,4,177522.0,9,2,3,3,0,1,0.0,0.0,20.0,1,0
26.0,6,97952.0,13,0,6,3,0,0,0.0,0.0,80.0,1,0
30.0,4,77266.0,9,2,2,1,0,0,0.0,0.0,60.0,1,0
30.0,2,180283.0,9,0,2,0,1,1,0.0,0.0,40.0,1,0
33.0,4,184833.0,9,0,2,0,0,1,0.0,0.0,35.0,1,0
23.0,4,265356.0,13,0,6,2,0,0,0.0,0.0,40.0,1,0
45.0,4,194134.0,11,0,2,2,0,1,0.0,0.0,40.0,0,0
52.0,4,145409.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
47.0,4,109089.0,10,2,7,1,0,0,0.0,0.0,70.0,1,0
30.0,4,270577.0,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
56.0,4,146660.0,9,-1,2,2,0,0,0.0,0.0,10.0,1,0
62.0,3,125155.0,9,2,3,1,0,0,0.0,0.0,38.0,1,0
40.0,6,64885.0,14,2,3,1,0,0,0.0,0.0,70.0,1,1
23.0,4,223231.0,9,2,3,1,-1,0,0.0,0.0,40.0,0,0
31.0,4,186144.0,4,0,3,0,-1,1,0.0,0.0,40.0,0,0
29.0,4,116531.0,14,0,7,0,0,1,0.0,0.0,40.0,1,0
27.0,4,210498.0,10,2,6,1,0,0,0.0,0.0,80.0,1,0
46.0,4,167915.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
41.0,2,33474.0,13,2,7,1,0,0,0.0,0.0,50.0,1,0
73.0,5,110787.0,16,2,6,1,0,0,1409.0,0.0,2.0,1,0
52.0,4,161482.0,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
36.0,4,139180.0,11,2,3,1,1,1,0.0,0.0,40.0,1,0
63.0,1,214275.0,9,-1,2,2,1,1,0.0,0.0,55.0,1,0
24.0,4,182117.0,13,0,3,3,0,0,0.0,0.0,28.0,1,0
36.0,4,200360.0,10,0,2,0,0,0,0.0,0.0,40.0,1,0
67.0,4,126849.0,6,2,2,1,-1,0,0.0,0.0,20.0,1,0
22.0,4,214134.0,6,0,2,0,-1,0,0.0,0.0,84.0,1,0
19.0,4,84747.0,9,0,3,3,0,1,0.0,0.0,24.0,1,0
27.0,4,147638.0,13,0,3,-1,-1,1,0.0,0.0,40.0,0,0
29.0,4,289991.0,9,0,2,2,0,0,0.0,0.0,55.0,1,0
60.0,5,36568.0,5,2,2,1,0,0,0.0,0.0,70.0,1,0
26.0,4,138537.0,7,0,6,0,1,0,0.0,0.0,50.0,1,0
24.0,4,172496.0,13,0,3,0,0,0,0.0,0.0,30.0,1,0
17.0,4,355850.0,7,0,2,3,0,0,0.0,1602.0,15.0,1,0
71.0,4,211707.0,10,2,3,1,0,0,0.0,0.0,4.0,1,0
34.0,4,42596.0,10,2,6,1,0,0,0.0,0.0,45.0,1,0
37.0,5,154641.0,12,2,1,1,0,0,2105.0,0.0,50.0,1,0
32.0,4,45796.0,8,2,2,1,0,0,0.0,0.0,40.0,1,0
35.0,4,144200.0,9,0,2,-1,-1,0,0.0,0.0,25.0,0,0
60.0,4,88055.0,6,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,131404.0,9,0,2,-1,0,0,0.0,0.0,25.0,1,0
24.0,4,186452.0,9,0,6,0,0,0,0.0,0.0,50.0,1,0
24.0,4,47541.0,14,0,2,0,0,0,0.0,0.0,25.0,1,0
34.0,4,58305.0,9,2,2,1,0,0,0.0,1573.0,40.0,1,0
20.0,4,213719.0,9,0,3,3,1,1,0.0,0.0,20.0,1,0
43.0,4,187861.0,9,-1,2,2,0,1,0.0,0.0,44.0,1,0
30.0,4,125279.0,9,1,3,2,0,0,0.0,0.0,40.0,1,0
21.0,4,344492.0,10,0,2,3,0,1,0.0,0.0,30.0,1,0
47.0,4,276087.0,11,2,2,1,0,0,0.0,0.0,26.0,1,0
36.0,3,233955.0,13,2,6,1,-1,0,0.0,0.0,40.0,1,0
27.0,3,246372.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,4,201697.0,9,-1,2,0,0,1,0.0,0.0,35.0,1,0
49.0,4,128736.0,13,0,7,2,0,1,0.0,0.0,40.0,1,0
25.0,4,313930.0,7,0,2,0,0,0,0.0,0.0,40.0,0,0
62.0,2,265201.0,13,-1,7,0,0,0,0.0,0.0,40.0,1,0
30.0,4,251120.0,12,0,3,0,0,0,0.0,0.0,40.0,0,0
43.0,4,279996.0,9,0,2,3,0,0,0.0,0.0,20.0,1,0
59.0,4,216851.0,9,0,3,0,0,0,0.0,0.0,40.0,1,0
29.0,5,109001.0,10,2,2,1,0,0,0.0,0.0,35.0,1,0
41.0,4,166813.0,10,2,3,1,0,0,0.0,0.0,55.0,1,0
23.0,4,216867.0,10,0,2,3,0,0,0.0,0.0,37.0,0,0
30.0,4,325509.0,9,2,2,1,0,0,0.0,0.0,35.0,1,0
24.0,2,105479.0,14,0,7,0,0,1,0.0,0.0,40.0,1,0
65.0,4,258561.0,13,2,2,1,0,0,0.0,0.0,20.0,1,0
39.0,4,49105.0,11,-1,3,3,0,1,594.0,0.0,40.0,1,0
49.0,1,204377.0,7,-1,2,3,0,1,0.0,0.0,60.0,1,0
38.0,4,179671.0,9,2,4,1,0,0,0.0,0.0,48.0,1,0
39.0,4,22245.0,13,2,7,0,0,0,0.0,0.0,60.0,1,0
33.0,4,63184.0,9,0,1,0,0,0,0.0,0.0,40.0,1,0
73.0,4,573446.0,10,2,7,1,0,0,0.0,0.0,15.0,1,0
54.0,4,53407.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
57.0,4,197369.0,9,2,4,1,0,0,0.0,0.0,40.0,1,0
40.0,4,340797.0,10,0,3,0,1,1,0.0,0.0,40.0,1,0
40.0,4,92717.0,9,0,2,2,1,1,0.0,0.0,40.0,1,0
51.0,4,85382.0,9,2,2,1,0,0,0.0,0.0,55.0,1,1
46.0,4,155664.0,10,0,2,0,0,0,0.0,0.0,40.0,1,0
26.0,4,159897.0,10,0,6,2,1,1,0.0,0.0,40.0,1,0
46.0,1,199281.0,13,-1,7,2,0,0,0.0,0.0,40.0,1,0
43.0,5,237670.0,11,-1,6,0,0,0,0.0,0.0,25.0,1,0
30.0,1,79190.0,14,0,7,0,0,1,0.0,0.0,40.0,1,0
17.0,4,114420.0,7,0,3,3,0,1,0.0,0.0,30.0,1,0
42.0,5,215219.0,7,-1,2,2,0,1,0.0,0.0,30.0,1,0
25.0,4,181772.0,10,2,2,1,0,0,0.0,0.0,40.0,1,0
57.0,1,173242.0,13,-1,7,0,0,1,0.0,0.0,35.0,1,0
28.0,4,221366.0,10,0,2,3,0,0,0.0,0.0,40.0,1,0
28.0,4,185647.0,10,-1,2,0,0,0,0.0,0.0,50.0,1,0
53.0,2,121294.0,4,1,2,2,0,1,0.0,0.0,45.0,0,0
47.0,5,315110.0,10,2,7,1,0,0,0.0,0.0,20.0,1,0
30.0,4,32008.0,13,0,5,0,0,1,0.0,0.0,72.0,1,0
39.0,4,147548.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
32.0,4,175413.0,9,0,3,-1,1,1,0.0,0.0,40.0,0,0
32.0,5,420895.0,13,2,3,1,0,0,0.0,0.0,47.0,1,0
19.0,4,243941.0,10,0,3,3,-1,1,0.0,1721.0,25.0,1,0
34.0,4,98656.0,10,0,7,0,0,1,0.0,0.0,40.0,1,0
28.0,4,213842.0,13,0,5,3,0,0,0.0,0.0,40.0,1,0
32.0,4,133503.0,9,2,3,1,0,0,0.0,0.0,40.0,1,0
22.0,2,211798.0,11,0,3,3,0,0,0.0,0.0,10.0,1,0
40.0,4,301359.0,10,2,7,1,0,0,0.0,0.0,60.0,1,0
24.0,2,177526.0,13,0,7,0,0,0,0.0,0.0,15.0,1,0
38.0,1,177305.0,13,2,7,1,0,0,0.0,0.0,38.0,1,0
49.0,1,78859.0,14,-1,7,2,0,1,0.0,323.0,20.0,1,0
53.0,4,162796.0,9,2,3,1,-1,0,0.0,0.0,40.0,1,0
21.0,4,99199.0,9,0,3,3,0,0,0.0,0.0,32.0,1,0
37.0,4,220314.0,9,-1,3,2,0,1,0.0,0.0,40.0,0,0
41.0,4,163174.0,9,0,3,0,0,1,0.0,0.0,40.0,1,0
34.0,4,130369.0,9,-1,2,2,0,1,1151.0,0.0,48.0,0,0
19.0,4,150073.0,10,0,2,-1,0,0,0.0,0.0,25.0,1,0
28.0,2,319027.0,9,0,7,0,1,1,0.0,0.0,40.0,1,0
62.0,2,254890.0,9,2,3,1,0,0,0.0,0.0,40.0,1,0
41.0,5,251305.0,10,2,3,1,0,0,0.0,0.0,40.0,1,0
36.0,4,188888.0,8,0,2,3,0,0,0.0,0.0,40.0,1,0
34.0,4,162544.0,4,0,1,3,0,1,0.0,0.0,30.0,1,0
41.0,2,109762.0,14,0,7,0,0,0,0.0,0.0,40.0,1,0
17.0,4,269430.0,6,0,3,0,0,0,0.0,0.0,40.0,1,0
76.0,1,178665.0,5,2,2,1,0,0,0.0,0.0,30.0,1,0
19.0,4,137578.0,10,0,3,3,0,0,0.0,0.0,10.0,1,0
48.0,5,200471.0,10,2,2,1,0,0,0.0,0.0,40.0,1,0
37.0,4,167777.0,9,2,2,1,0,0,0.0,0.0,52.0,1,0
22.0,4,117210.0,10,0,3,3,0,0,0.0,0.0,25.0,0,0
24.0,2,147548.0,14,0,7,0,0,1,0.0,0.0,20.0,1,0
48.0,4,102938.0,13,0,2,2,-1,1,0.0,0.0,40.0,0,0
38.0,4,234962.0,9,2,2,1,0,0,2829.0,0.0,30.0,0,0
26.0,4,165673.0,9,2,3,1,0,0,0.0,0.0,40.0,1,0
20.0,4,223811.0,9,0,2,3,0,0,0.0,0.0,23.0,1,0
62.0,2,213700.0,16,-1,7,0,0,0,0.0,0.0,50.0,1,0
53.0,4,158993.0,6,-1,2,2,1,1,0.0,0.0,40.0,1,0
58.0,4,72812.0,6,0,2,0,0,0,0.0,0.0,40.0,1,0
46.0,5,154083.0,14,0,6,0,0,0,0.0,0.0,25.0,1,0
37.0,4,262409.0,14,-1,6,2,0,1,0.0,213.0,45.0,1,0
27.0,4,189565.0,10,0,5,0,0,0,0.0,0.0,40.0,1,0
25.0,4,242136.0,9,-1,3,0,1,0,0.0,0.0,40.0,1,0
45.0,4,225456.0,13,2,7,1,0,0,0.0,1977.0,40.0,1,1
50.0,4,173630.0,9,2,1,1,0,0,0.0,0.0,35.0,1,0
65.0,1,172646.0,5,2,6,1,0,0,0.0,0.0,40.0,1,0
44.0,4,138845.0,10,2,2,1,0,0,0.0,0.0,40.0,1,0
24.0,1,84257.0,13,0,7,0,0,0,0.0,0.0,50.0,1,0
31.0,4,47296.0,10,2,3,1,0,1,0.0,1740.0,20.0,1,0
40.0,4,169031.0,9,0,1,0,0,0,0.0,0.0,40.0,1,0
24.0,4,69640.0,13,0,3,3,0,0,0.0,0.0,40.0,1,0
36.0,4,114055.0,11,0,7,2,0,1,3325.0,0.0,40.0,1,0
27.0,4,298871.0,13,0,2,0,-1,0,0.0,0.0,40.0,0,0
35.0,4,211440.0,12,2,7,1,0,0,0.0,0.0,45.0,1,0
53.0,1,146834.0,9,2,2,1,0,0,0.0,0.0,45.0,1,0
35.0,4,272019.0,7,2,2,1,0,0,0.0,2057.0,40.0,1,0
37.0,4,231180.0,9,2,3,1,0,0,0.0,0.0,40.0,1,0
29.0,6,87745.0,10,0,6,0,0,0,0.0,0.0,60.0,1,0
68.0,5,150904.0,9,-1,2,0,0,1,0.0,0.0,35.0,1,0
43.0,4,76460.0,9,0,3,0,0,1,0.0,0.0,40.0,1,0
49.0,4,123584.0,7,2,2,1,0,0,0.0,0.0,75.0,1,0
67.0,4,222899.0,11,-1,7,2,0,1,0.0,0.0,40.0,1,0
41.0,4,236483.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
31.0,4,136651.0,9,2,2,1,0,0,0.0,0.0,40.0,0,0
28.0,5,228043.0,13,0,3,0,0,1,0.0,0.0,48.0,1,0
17.0,4,193830.0,7,0,3,3,0,1,0.0,0.0,20.0,1,0
50.0,4,163708.0,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
20.0,4,24008.0,10,0,2,0,0,0,0.0,0.0,24.0,1,0
19.0,4,260327.0,10,0,2,3,0,1,0.0,0.0,18.0,1,0
28.0,3,116062.0,12,2,3,1,-1,0,0.0,0.0,40.0,1,0
64.0,5,198466.0,9,-1,3,0,0,1,0.0,0.0,70.0,1,0
35.0,1,195516.0,9,-1,6,0,0,0,0.0,0.0,40.0,1,0
43.0,4,141858.0,7,2,2,1,0,0,0.0,0.0,40.0,1,0
57.0,4,228764.0,11,-1,3,0,1,0,0.0,0.0,40.0,1,0
20.0,4,151780.0,11,0,3,0,1,1,0.0,0.0,35.0,1,0
25.0,4,182656.0,11,-1,3,2,0,1,0.0,0.0,40.0,1,0
17.0,4,98005.0,7,0,3,3,0,1,0.0,0.0,20.0,1,0
37.0,4,109633.0,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
26.0,4,165235.0,13,0,3,3,-1,1,0.0,0.0,40.0,0,0
37.0,2,67083.0,10,2,7,-1,-1,0,0.0,0.0,40.0,0,0
38.0,4,212245.0,10,2,2,1,0,0,0.0,0.0,40.0,1,0
17.0,4,226717.0,8,0,2,3,0,0,0.0,0.0,20.0,1,0
44.0,4,105936.0,12,-1,3,2,0,1,0.0,0.0,40.0,1,0
35.0,4,190174.0,10,0,6,0,0,1,0.0,0.0,40.0,1,0
48.0,4,273435.0,9,2,2,1,0,0,0.0,1579.0,40.0,1,0
53.0,4,320510.0,6,-1,2,0,0,0,0.0,0.0,40.0,1,0
30.0,4,348592.0,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
56.0,4,129836.0,9,2,2,1,0,1,0.0,0.0,10.0,1,0
36.0,4,165473.0,13,-1,3,2,1,1,0.0,0.0,40.0,1,0
21.0,4,38772.0,10,0,3,3,0,0,0.0,0.0,20.0,1,0
40.0,4,305348.0,5,0,2,-1,1,0,0.0,0.0,40.0,1,0
27.0,1,263431.0,10,0,6,2,0,0,0.0,0.0,40.0,1,0
44.0,4,121130.0,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
26.0,4,159759.0,13,0,2,3,0,0,0.0,0.0,40.0,1,0
35.0,5,256992.0,3,2,2,1,0,1,0.0,0.0,15.0,0,0
62.0,4,197514.0,9,2,3,1,0,1,0.0,0.0,16.0,1,0
22.0,4,310197.0,4,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,170456.0,10,0,2,3,0,0,0.0,0.0,35.0,0,0
33.0,4,191385.0,13,0,7,0,0,0,0.0,0.0,40.0,0,0
34.0,4,101345.0,9,2,2,1,0,1,0.0,0.0,40.0,1,1
55.0,5,396878.0,10,2,6,1,1,0,0.0,0.0,25.0,1,0
22.0,4,152328.0,10,0,1,0,0,0,0.0,0.0,40.0,1,0
57.0,4,133201.0,4,-1,2,2,0,0,0.0,1408.0,40.0,0,0
42.0,4,195584.0,12,-1,3,2,1,1,0.0,0.0,40.0,1,0
37.0,4,203828.0,9,-1,3,2,0,0,0.0,0.0,40.0,1,0
26.0,4,214303.0,9,0,2,2,0,1,0.0,0.0,20.0,1,0
30.0,4,176471.0,9,-1,2,2,0,1,0.0,0.0,38.0,1,0
30.0,4,302438.0,9,0,3,0,0,0,0.0,0.0,40.0,1,0
25.0,4,96268.0,7,-1,6,2,0,1,0.0,0.0,40.0,1,0
28.0,4,77760.0,9,0,2,2,0,0,0.0,0.0,40.0,1,0
69.0,5,199829.0,13,2,6,1,0,0,0.0,1258.0,40.0,1,0
24.0,4,209034.0,12,2,3,3,0,1,0.0,0.0,20.0,1,0
46.0,1,190961.0,9,-1,3,2,1,1,0.0,0.0,40.0,1,0
59.0,4,168145.0,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
26.0,4,158810.0,13,0,7,0,0,0,0.0,0.0,70.0,1,0
26.0,3,207537.0,9,0,3,0,1,1,0.0,0.0,40.0,1,0
29.0,4,283227.0,13,0,7,0,0,0,0.0,0.0,40.0,1,0
25.0,4,374163.0,8,2,1,1,-1,0,0.0,0.0,60.0,0,0
46.0,5,110015.0,4,2,6,1,0,0,0.0,0.0,75.0,0,0
25.0,4,124111.0,9,0,3,3,0,1,0.0,0.0,50.0,1,0
44.0,4,173382.0,12,-1,5,2,0,1,0.0,0.0,40.0,1,0
60.0,4,178050.0,9,-1,2,2,1,1,0.0,0.0,38.0,1,0
27.0,1,236472.0,13,-1,7,-1,0,1,0.0,0.0,40.0,1,0
28.0,4,198583.0,9,2,3,1,0,1,0.0,0.0,35.0,1,0
43.0,4,119721.0,13,2,6,1,0,0,0.0,0.0,40.0,1,0
28.0,4,138283.0,11,0,2,0,0,1,0.0,0.0,40.0,1,0
19.0,4,230238.0,9,0,2,3,0,0,0.0,0.0,46.0,1,0
44.0,4,228057.0,4,2,3,1,0,1,0.0,0.0,40.0,0,0
27.0,4,102142.0,12,0,5,0,0,0,0.0,0.0,40.0,1,0
18.0,4,39222.0,7,0,2,3,0,0,0.0,0.0,40.0,1,0
18.0,6,119422.0,9,0,2,2,-1,1,0.0,0.0,30.0,0,0
59.0,4,283005.0,7,-1,3,2,0,1,0.0,0.0,40.0,1,0
37.0,4,185359.0,9,2,3,1,0,0,0.0,0.0,40.0,1,0
19.0,2,135162.0,10,0,3,3,0,1,0.0,0.0,10.0,1,0
38.0,4,203836.0,10,2,3,1,0,0,0.0,0.0,50.0,1,1
40.0,4,133974.0,10,-1,3,3,0,0,0.0,0.0,40.0,1,0
29.0,4,413227.0,13,0,2,0,0,0,0.0,0.0,35.0,1,0
45.0,5,242552.0,8,-1,2,-1,1,0,0.0,0.0,35.0,1,0
43.0,4,114351.0,9,-1,2,0,0,0,0.0,0.0,35.0,1,0
44.0,4,198270.0,12,-1,7,0,0,1,0.0,0.0,43.0,1,0
33.0,4,164683.0,9,0,2,3,0,1,0.0,0.0,40.0,1,0
24.0,4,137591.0,10,0,3,3,0,0,0.0,1762.0,40.0,1,0
34.0,4,394447.0,13,0,7,0,0,0,2463.0,0.0,50.0,0,0
29.0,4,108253.0,13,2,7,1,-1,1,0.0,0.0,40.0,1,0
24.0,4,118023.0,10,0,2,3,0,0,0.0,0.0,30.0,1,0
46.0,4,164427.0,9,-1,3,3,0,1,0.0,0.0,45.0,1,0
27.0,4,133696.0,10,2,7,1,0,0,0.0,0.0,88.0,1,0
32.0,4,110279.0,12,-1,7,2,1,1,0.0,0.0,35.0,1,0
42.0,2,121265.0,14,-1,7,0,0,0,0.0,0.0,40.0,1,0
48.0,4,373366.0,2,2,1,1,0,0,3781.0,0.0,50.0,0,0
18.0,4,243240.0,9,0,3,0,0,0,0.0,0.0,37.0,1,0
19.0,4,87402.0,10,0,2,0,0,0,0.0,0.0,40.0,1,0
60.0,1,232618.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,224640.0,10,0,3,3,0,1,0.0,0.0,40.0,1,0
29.0,4,277342.0,10,0,2,2,0,0,0.0,0.0,40.0,1,0
46.0,4,135803.0,13,0,6,0,-1,0,0.0,0.0,40.0,0,0
42.0,4,68469.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,93930.0,9,0,2,0,0,0,0.0,0.0,50.0,1,0
35.0,1,226311.0,10,-1,3,3,0,1,0.0,0.0,38.0,1,0
34.0,4,244064.0,9,0,3,2,1,0,0.0,0.0,40.0,1,0
20.0,2,200819.0,9,0,2,3,0,0,0.0,0.0,40.0,1,0
29.0,4,112403.0,10,0,2,0,0,0,0.0,0.0,35.0,1,0
18.0,4,78817.0,9,0,3,3,0,1,0.0,0.0,20.0,1,0
46.0,4,188027.0,10,0,6,2,0,1,0.0,0.0,45.0,1,0
28.0,5,192838.0,11,2,2,1,0,0,0.0,0.0,45.0,1,0
42.0,4,243380.0,14,-1,3,0,0,0,0.0,0.0,50.0,1,0
38.0,4,680390.0,9,-1,3,2,0,1,0.0,0.0,20.0,1,0
61.0,4,289950.0,13,2,7,1,0,0,0.0,0.0,44.0,1,1
20.0,4,119742.0,9,0,7,3,0,1,0.0,0.0,35.0,1,0
20.0,4,152189.0,9,0,2,3,0,0,0.0,0.0,40.0,1,0
43.0,4,117915.0,14,0,3,0,0,0,0.0,0.0,40.0,1,0
23.0,4,82393.0,5,0,2,3,-1,0,0.0,0.0,20.0,0,0
59.0,4,170148.0,10,-1,2,2,0,1,0.0,0.0,32.0,1,0
38.0,4,114059.0,10,2,3,1,0,0,0.0,0.0,60.0,1,0
23.0,4,37072.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
73.0,1,232871.0,4,2,4,1,0,0,2228.0,0.0,10.0,1,0
41.0,4,238355.0,3,2,1,1,0,0,0.0,0.0,40.0,0,0
26.0,4,124111.0,13,0,3,0,0,1,0.0,0.0,35.0,1,0
25.0,4,173062.0,13,0,2,2,1,0,0.0,0.0,40.0,1,0
23.0,3,320294.0,9,0,7,0,0,0,0.0,0.0,40.0,1,0
42.0,4,66118.0,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
40.0,4,227236.0,9,2,3,1,0,0,0.0,0.0,50.0,1,0
43.0,6,244945.0,13,2,7,1,0,0,0.0,0.0,60.0,1,0
29.0,4,282389.0,11,0,3,0,0,0,0.0,0.0,70.0,1,0
51.0,4,251487.0,4,-1,3,0,-1,1,0.0,0.0,40.0,1,0
30.0,4,311696.0,7,2,2,1,1,1,0.0,0.0,30.0,1,0
54.0,4,227832.0,8,2,2,1,0,0,0.0,0.0,40.0,1,0
45.0,4,156117.0,11,-1,7,0,0,1,0.0,0.0,32.0,1,0
31.0,4,291702.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
