age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39.0,4,49969.808832960014,10.0,2,2,1,0,0,4650.0,0.0,40.0,1,1
48.44961244027369,4,67274.5480915203,13.0,2,3,1,-1,0,11069.239656567132,0.0,40.0,0,1
39.0,6,126566.65985988335,11.0,2,3,1,0,0,0.0,0.0,32.0,1,1
47.0,3,128450.81073830527,12.0,2,2,1,0,0,0.0,0.0,40.0,1,1
62.0,5,285555.9537890307,5.0,2,3,1,0,0,0.0,0.0,20.0,1,1
66.0,4,260991.62867162877,13.0,2,6,1,0,0,35214.35007894561,0.0,40.0,1,1
63.0,4,241164.1952967883,9.0,2,3,1,0,0,5421.529408058621,0.0,40.0,1,1
43.0,4,80850.64604150796,6.0,2,3,1,0,0,3209.934188465287,0.0,40.0,1,1
42.702432107726615,4,53059.78101801205,9.0,2,2,1,0,0,0.0,0.0,55.0,1,1
43.0,2,84122.8130644246,9.0,2,2,1,0,0,0.0,0.0,53.50636079383062,1,1
53.0,4,252615.53024487878,10.0,2,3,1,0,0,4013.1635044121504,0.0,40.0,1,1
90.0,4,13492.0,16.0,-1,1,0,0,0,0.0,4356.0,99.0,0,1
42.0,4,96253.80961390665,11.0,2,3,1,0,1,0.0,0.0,40.0,1,1
49.0,4,165083.25962865402,10.0,2,5,1,0,0,0.0,0.0,50.0,1,1
42.0,5,152127.59454105698,9.0,2,2,1,0,0,5013.0,0.0,50.0,1,1
24.0,4,210927.17076167584,13.0,2,3,1,0,1,5013.0,0.0,30.0,0,1
50.0,4,136653.9256300074,15.0,2,7,1,-1,0,91984.8804544096,0.0,40.0,0,1
43.0,4,140820.3536559124,13.0,2,3,1,0,0,0.0,0.0,50.0,1,1
43.0,4,195070.90887037007,10.0,2,2,1,0,0,0.0,0.0,65.0,1,1
43.0,4,150328.8027734325,6.0,2,3,1,0,1,0.0,0.0,40.0,1,1
32.0,4,227248.62162726518,9.0,2,3,1,0,0,0.0,0.0,50.0,1,1
49.0,4,109077.99224897736,13.0,2,3,1,-1,0,0.0,0.0,40.0,0,1
55.0,4,257039.0628470078,10.0,2,2,1,0,0,0.0,0.0,50.0,1,1
54.0,4,174056.8510098819,15.0,0,3,0,0,0,0.0,0.0,50.0,1,1
46.0,4,198431.73437751754,10.0,2,3,1,0,1,0.0,0.0,40.0,1,1
61.414248654456266,4,113135.0490496467,12.0,2,2,1,0,0,26489.41659171053,0.0,25.0,1,1
46.0,2,103139.38039750195,11.0,2,3,1,1,0,0.0,0.0,40.0,1,1
36.0,5,206342.2816664537,14.0,2,7,1,0,0,99546.72492627418,0.0,55.84688068267066,1,1
90.0,4,13492.0,16.0,-1,1,0,0,0,0.0,4356.0,99.0,0,1
46.0,4,112464.84231530623,10.0,2,7,1,0,1,7651.346238361897,0.0,40.0,1,1
52.53293899488052,4,173830.89971644507,10.0,2,2,1,0,0,0.0,0.0,40.0,1,1
47.0,1,219316.20619284787,14.0,-1,7,2,0,1,31535.87425925323,0.0,43.0,1,1
40.0,6,195976.48623845744,14.0,2,7,1,0,0,0.0,0.0,65.0,1,1
45.0,6,98342.4268931834,9.0,2,2,1,0,0,7546.352306728801,0.0,41.54499461029685,1,1
90.0,4,13492.0,16.0,-1,3,0,0,0,0.0,4356.0,99.0,0,1
36.0,4,168785.32457923744,10.0,2,3,1,0,0,6773.899751948487,0.0,50.0,1,1
48.0,4,91931.35805244402,9.0,2,3,1,1,0,0.0,0.0,40.0,1,1
74.09253573338418,4,182786.46141070718,16.0,2,7,1,-1,0,9153.941425571516,0.0,40.0,0,1
52.0,2,343495.97850060323,13.0,-1,4,0,0,0,0.0,0.0,50.0,1,1
50.0,4,107524.35166448797,9.0,2,7,1,0,0,0.0,1613.001931618249,45.0,1,1
52.0,4,51229.66626932396,9.0,2,2,1,0,0,0.0,0.0,58.32055006700159,1,1
42.43278509114885,4,212969.06610425856,14.0,2,7,1,0,0,0.0,0.0,50.0,1,1
17.0,4,1490400.0,1.0,-1,6,0,0,0,0.0,4356.0,1.0,1,1
55.87490305327247,4,203150.54150290048,13.0,2,7,1,0,1,0.0,0.0,25.0,1,1
59.0,5,126362.69724710892,13.0,2,1,1,0,0,0.0,0.0,92.20407320355325,1,1
39.0,4,142649.7630532509,13.0,2,6,1,0,0,0.0,0.0,60.0,1,1
50.0,4,171965.31192009937,9.0,2,4,1,0,0,0.0,0.0,46.0,1,1
40.0,1,66087.73611097723,13.0,2,3,1,0,0,0.0,0.0,40.0,1,1
17.0,4,1490400.0,1.0,-1,6,0,0,0,0.0,4356.0,1.0,1,1
44.0,4,174204.95178740722,10.0,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,4,112311.86401329606,9.0,2,3,1,1,1,0.0,0.0,40.0,1,1
33.0,4,37703.43175391688,10.0,2,2,1,0,0,0.0,0.0,40.0,1,1
57.0,1,124045.58776613645,13.0,-1,6,2,1,1,0.0,0.0,45.0,1,1
90.0,4,13492.0,16.0,-1,1,0,0,0,0.0,4356.0,99.0,0,1
59.0,5,161843.9183966901,14.0,2,7,1,0,0,0.0,0.0,50.0,1,1
56.0,4,340932.92182437563,10.0,2,5,1,0,1,0.0,0.0,20.0,1,1
38.071371685463745,1,173458.19439929666,9.0,2,3,1,0,0,0.0,2023.293957842673,50.0,1,1
31.0,4,312457.5745144901,9.0,2,3,1,0,0,0.0,0.0,40.0,1,1
48.0,4,53161.60155282093,10.0,2,2,1,0,0,0.0,0.0,60.0,1,1
90.0,4,13492.0,16.0,-1,1,0,0,0,0.0,4356.0,99.0,0,1
49.0,4,258956.0000877053,9.0,2,7,1,0,1,0.0,0.0,40.0,1,1
28.0,4,129410.0024064813,13.0,2,6,1,0,1,0.0,0.0,40.0,1,1
59.0,4,139973.45389756237,9.0,-1,5,0,0,0,0.0,0.0,44.0,1,1
46.09135096375216,4,106817.26084690604,9.0,2,2,1,0,0,5013.0,0.0,60.0,1,1
39.0,4,202912.19493777925,9.0,2,2,1,0,0,0.0,0.0,50.0,1,1
38.0,1,175832.04878974456,14.0,2,5,1,0,0,0.0,0.0,35.0,1,1
43.0,4,165692.75002444917,12.0,2,3,1,0,0,0.0,0.0,40.0,1,1
51.0,1,173714.47940213096,13.0,2,3,1,0,0,0.0,0.0,40.0,1,1
33.0,4,88539.06487054992,13.0,2,7,1,0,0,0.0,0.0,40.0,1,1
51.0,4,51378.07877775661,14.0,0,7,0,0,0,0.0,0.0,50.0,1,1
39.0,4,175306.76911915478,9.0,2,3,1,0,0,3829.2106788897227,0.0,50.0,0,1
49.0,4,268938.11185131356,11.0,2,2,1,0,0,0.0,0.0,60.0,1,1
44.0,4,35843.459199867066,9.0,2,2,1,0,0,0.0,0.0,40.0,1,1
57.11741682605833,4,237788.45745599334,10.0,2,7,1,0,0,0.0,0.0,30.0,1,1
45.0,4,154303.34731588393,13.0,2,7,1,0,1,0.0,1744.3825319819205,40.0,1,1
53.0,4,140132.84062155712,13.0,2,3,1,0,0,5013.0,0.0,40.0,1,1
54.0,4,237131.53911740013,9.0,0,2,0,0,0,0.0,0.0,65.56933577684815,1,1
49.0,4,69306.78944415809,10.0,2,2,1,0,0,0.0,0.0,40.0,1,1
31.0,4,199359.42922186843,9.0,2,2,1,0,0,0.0,0.0,40.0,1,1
43.0,4,276466.47790924547,9.0,2,3,1,0,0,0.0,0.0,40.0,1,1
90.0,4,13492.0,16.0,-1,1,0,0,0,0.0,4356.0,99.0,0,1
59.0,6,34077.459800283264,9.0,2,6,1,0,0,0.0,0.0,45.0,1,1
56.0,5,60054.257125879805,13.0,2,4,1,0,0,0.0,0.0,40.0,1,1
26.0,4,183500.79596634387,6.0,0,2,3,0,0,5396.548936946416,0.0,40.0,1,1
55.0,1,285168.6710201228,15.0,2,7,1,0,0,0.0,0.0,40.0,1,1
64.0,4,155606.07753115892,13.0,2,6,1,0,0,3372.6499843160927,0.0,40.0,0,1
38.0,3,242623.06441901688,10.0,2,5,1,0,0,0.0,0.0,40.0,1,1
31.0,2,158135.41519781138,12.0,2,4,1,0,0,0.0,0.0,40.0,1,1
76.87467281520824,6,33476.356577027014,9.0,2,6,1,0,0,0.0,0.0,16.0,1,1
47.0,4,61573.768185722896,15.0,-1,7,0,0,1,0.0,2043.4658393193022,46.0,1,1
63.0,4,410725.583019041,12.0,2,2,1,-1,0,0.0,0.0,20.0,0,1
52.73299542228081,4,238109.06487589926,13.0,2,5,1,0,0,7200.622225552014,0.0,40.0,1,1
40.0,3,208821.74858841213,13.0,2,6,1,0,0,0.0,0.0,40.0,1,1
66.0,5,135462.6147416738,16.0,2,6,1,0,0,0.0,0.0,32.0,1,1
40.0,4,188277.60914465677,5.0,2,2,1,0,0,0.0,0.0,40.0,1,1
50.0,4,92045.78579340702,9.0,2,5,1,0,0,5013.0,0.0,40.0,1,1
42.0,1,152990.2702733352,14.0,2,7,1,0,0,5013.0,0.0,40.0,1,1
59.32190160079388,1,202207.723873761,13.0,2,7,1,0,0,6949.051665842413,0.0,40.0,1,1
53.0,4,160827.1368110226,9.0,2,6,1,0,0,2940.369381185001,0.0,40.0,1,1
48.0,5,288441.85465348564,13.0,2,6,1,0,0,0.0,0.0,50.0,1,1
46.0,4,182746.90416599598,16.0,-1,6,2,0,0,0.0,0.0,50.0,1,1
62.0,6,219951.46361579438,9.0,2,1,1,0,0,5013.0,0.0,38.0,1,1
37.0,1,140224.89270475504,10.0,2,3,1,0,0,0.0,2019.8593887797722,40.0,1,1
43.0,4,148115.37575124734,13.0,2,7,1,0,0,0.0,0.0,40.0,0,1
39.0,4,118301.26448889756,15.0,0,7,0,0,0,0.0,0.0,60.0,0,1
90.0,4,13492.0,16.0,-1,1,0,0,0,0.0,4356.0,99.0,0,1
39.0,4,96397.09062200296,13.0,2,6,1,0,0,0.0,0.0,40.0,1,1
45.0,4,34968.022786521855,10.0,2,2,1,0,0,0.0,0.0,40.0,1,1
56.0,4,208942.22499728118,13.0,2,2,1,0,0,0.0,0.0,55.15602601797664,1,1
64.19958013459673,4,186454.19616621584,9.0,2,4,1,0,1,2313.0154472309605,0.0,20.0,1,1
57.327004011431846,4,83466.07834954339,9.0,2,6,1,0,0,0.0,0.0,40.0,1,1
50.0,4,46111.36630864804,9.0,2,7,1,0,1,98609.51127281171,0.0,30.0,1,1
52.0,3,309774.85977914877,13.0,2,6,1,0,0,9192.189741593682,0.0,40.0,1,1
40.93571530889802,4,32908.553099854646,14.0,2,5,1,0,1,0.0,0.0,40.0,1,1
38.0,4,230742.08799425498,12.0,2,2,1,0,0,0.0,0.0,60.0,1,1
46.0,4,278291.84270058456,10.0,2,3,1,0,0,6879.348774224779,0.0,40.0,1,1
39.00049462377273,4,258591.5771813889,13.0,2,6,1,0,0,9647.2534164871,0.0,50.0,1,1
90.0,4,13492.0,16.0,-1,1,0,0,0,0.0,4356.0,99.0,0,1
52.0,4,247349.01244254355,10.0,2,4,1,0,0,0.0,0.0,40.0,1,1
42.0,4,185511.25469762937,9.0,2,6,1,0,0,0.0,0.0,40.0,1,1
45.12486680745414,4,333128.192797078,9.0,2,2,1,0,0,0.0,0.0,40.0,1,1
33.0,4,187321.7883110214,14.0,0,3,0,0,0,40255.21307487357,0.0,40.0,1,1
31.0,3,178829.60347739595,9.0,2,6,1,0,0,0.0,0.0,40.0,1,1
37.0,4,284014.7860379694,10.0,-1,6,0,0,0,14793.509211978886,0.0,50.0,1,1
49.0,4,197123.24222677824,9.0,2,3,1,1,0,0.0,0.0,48.0,1,1
53.0,5,150959.3668642677,14.0,2,7,1,0,0,0.0,0.0,40.0,1,1
42.0,4,116101.87160571964,10.0,2,3,1,0,0,0.0,0.0,40.0,1,1
58.63244443033542,5,22937.587075765092,9.0,2,3,1,0,0,0.0,0.0,60.0,1,1
59.0,4,235319.85071678553,9.0,2,2,1,0,0,0.0,0.0,40.0,1,1
52.0,5,28036.878930987437,13.0,2,1,1,0,0,0.0,0.0,60.0,1,1
56.0,1,393831.5619340152,13.0,2,7,1,0,0,0.0,0.0,40.0,1,1
45.0,4,101131.57893875988,14.0,2,3,1,0,0,0.0,0.0,40.0,1,1
48.0,4,92978.64889158848,14.0,2,6,1,0,0,0.0,0.0,40.0,1,1
41.0,4,173829.2693766933,9.0,2,3,1,0,0,0.0,0.0,40.0,1,1
41.0,6,163099.6224276672,13.0,2,6,1,0,0,0.0,0.0,40.0,1,1
62.0,6,130683.7985871502,9.0,2,2,1,0,0,7408.694136604446,0.0,40.0,1,1
51.0,4,178453.0701664292,14.0,2,3,1,0,0,0.0,1775.6303071375492,50.0,1,1
64.0,5,190936.66926560632,13.0,2,7,1,0,0,91573.40969194511,0.0,40.0,1,1
55.0,4,226667.17276543909,10.0,2,6,1,1,0,0.0,0.0,40.0,1,1
