age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
41.0,4,93002.91092153009,9.0,2,6,1,0,0,0.0,0.0,40.0,1,0
33.0,4,326460.8436722137,10.0,2,2,1,0,0,0.0,0.0,40.0,0,0
36.0,4,294616.03138842346,6.0,-1,2,0,0,0,0.0,0.0,40.0,1,0
57.0,4,288814.3773333904,4.0,2,3,1,-1,1,0.0,0.0,40.0,0,0
26.0,4,203324.01138318822,14.0,0,7,0,0,1,0.0,0.0,48.0,1,0
19.0,4,191046.46260671556,9.0,0,4,3,0,0,0.0,0.0,30.0,0,0
47.0,4,39862.76206681621,9.0,-1,2,0,0,0,0.0,0.0,40.0,1,0
22.0,4,37483.21008641102,9.0,-1,2,2,0,1,0.0,0.0,35.0,1,0
39.0,4,193331.0037975137,10.0,-1,7,0,0,0,0.0,0.0,54.899791465331695,1,0
27.0,4,148282.85165211404,10.0,0,3,2,0,1,0.0,0.0,40.0,1,0
28.898611963773376,4,330063.3376552864,6.0,2,1,1,0,0,0.0,0.0,40.0,0,0
33.0,4,380297.2431373293,9.0,0,2,0,0,1,0.0,0.0,40.0,1,0
51.0,4,111054.68983363718,9.0,-1,2,2,0,1,0.0,0.0,40.0,1,0
53.812922283937375,4,288295.43167497765,9.0,0,3,3,0,1,0.0,0.0,40.0,1,0
21.0,4,197319.24984453095,13.0,0,3,3,0,0,0.0,0.0,10.0,1,0
35.0,4,383949.1567434865,9.0,2,6,1,0,0,0.0,0.0,45.0,1,0
27.0,4,165911.31719385553,9.0,-1,5,2,0,1,0.0,0.0,40.0,1,0
29.0,2,14324.101099033986,11.0,0,6,0,0,1,0.0,0.0,43.52274485418209,1,0
36.0,5,114393.8809730958,10.0,-1,7,2,0,0,0.0,0.0,70.0,1,0
38.0,4,143576.86990135352,9.0,2,3,1,0,0,0.0,0.0,40.0,1,0
38.0,4,156163.98999632805,11.0,2,5,1,0,1,0.0,0.0,20.0,1,0
36.0,5,202493.57906011018,10.0,2,3,1,-1,0,0.0,0.0,56.0,0,0
47.0,4,357916.2779430206,9.0,2,2,1,0,0,0.0,0.0,25.683966509170943,1,0
53.0,4,240832.82443609054,15.0,2,7,1,-1,0,0.0,0.0,11.965504608724558,0,0
25.0,4,40075.7947671715,13.0,0,3,0,0,1,5013.0,0.0,50.0,1,0
18.0,4,154230.39562696443,9.0,0,2,3,0,0,0.0,0.0,40.0,1,0
21.0,4,88776.30356380518,9.0,0,3,0,0,0,0.0,0.0,40.0,1,0
46.0,5,243226.5026665232,9.0,2,1,1,0,0,0.0,0.0,40.0,1,0
39.0,4,175887.75405559142,13.0,0,7,0,0,0,3941.8068655449656,0.0,35.0,1,0
25.0,4,114767.73553387108,9.0,-1,3,3,0,1,0.0,0.0,31.016185957542888,1,0
27.0,4,228647.29545780327,9.0,0,6,2,0,1,0.0,0.0,40.0,1,0
50.0,4,92573.29234371099,13.0,-1,6,2,0,1,0.0,0.0,55.0,1,0
37.0,4,303166.3643924145,10.0,0,3,0,0,0,0.0,0.0,48.0,1,0
47.0,4,129538.16396730382,9.0,-1,2,0,0,1,0.0,0.0,35.0,1,0
32.0,4,197840.74142228244,12.0,0,2,0,0,0,0.0,0.0,40.0,1,0
48.0,4,192617.54750102758,7.0,2,2,1,0,0,0.0,0.0,40.0,1,0
54.0,4,116097.41985493581,6.0,-1,5,2,0,1,0.0,0.0,40.0,1,0
22.0,4,194195.43159415462,10.0,0,2,3,0,1,0.0,0.0,15.0,1,0
24.0,4,141957.26518796405,10.0,0,1,0,0,1,0.0,0.0,40.0,1,0
22.0,4,35458.28685404802,9.0,0,2,0,0,0,0.0,0.0,40.0,1,0
27.0,4,206928.21011303997,9.0,2,2,1,0,0,0.0,0.0,40.0,1,0
42.0,4,66310.81140180319,9.0,-1,3,2,0,1,0.0,0.0,40.0,1,0
43.0,4,126881.9037074404,10.0,0,3,0,0,1,0.0,0.0,50.0,1,0
47.0,4,352302.4228153128,5.0,2,2,1,0,0,0.0,0.0,30.0,1,0
41.0,5,244116.6601402479,9.0,0,2,0,0,0,0.0,0.0,30.0,1,0
61.0,4,93722.42466788857,10.0,-1,6,0,0,1,0.0,0.0,25.0,1,0
37.0,4,102786.01714590032,9.0,2,3,1,0,0,0.0,0.0,35.0,1,0
50.0,4,97059.0299796566,9.0,0,3,0,1,0,0.0,0.0,40.0,1,0
20.0,4,94903.15055003038,10.0,0,3,3,0,1,0.0,0.0,40.0,1,0
34.0,4,264790.18699084467,13.0,0,6,0,0,1,0.0,0.0,40.0,1,0
26.0,4,346241.67430904106,9.0,2,2,1,1,0,0.0,0.0,40.0,1,0
44.0,4,40443.884617101976,13.0,0,3,0,0,1,0.0,0.0,48.0,1,0
37.09405645823063,1,77199.17794463776,11.0,-1,7,2,0,1,0.0,1977.0529676165645,40.0,1,0
32.0,4,53247.22704671501,9.0,2,2,1,0,0,0.0,0.0,40.0,1,0
35.0,4,60187.54312706667,12.0,2,3,1,-1,1,0.0,0.0,40.0,0,0
19.0,1,132110.5867582625,9.0,0,2,3,0,0,0.0,0.0,10.0,1,0
45.0,4,136847.14938887887,10.0,-1,2,0,-1,0,0.0,0.0,40.0,0,0
53.0,5,298939.94548633124,3.0,0,1,0,0,0,0.0,0.0,10.93310606248861,1,0
64.0,4,254738.48935250757,10.0,0,3,0,0,1,0.0,0.0,35.0,0,0
58.0,4,236847.8426035679,9.0,2,3,1,0,0,0.0,0.0,40.0,1,0
40.983951394377335,4,93804.89817402358,6.0,2,3,1,0,0,0.0,0.0,40.0,1,0
36.0,4,50471.2440390432,9.0,-1,2,0,0,0,0.0,0.0,50.0,1,0
46.0,2,74763.5519673117,9.0,-1,2,0,0,1,0.0,0.0,45.0,1,0
43.0,4,272117.59241438453,9.0,2,3,1,0,0,0.0,0.0,40.0,1,0
46.0,5,243391.16804621575,5.0,2,2,1,0,0,0.0,0.0,52.0,1,0
45.0,4,98581.20048993894,9.0,-1,3,2,0,1,0.0,0.0,40.0,1,0
46.0,4,166946.274232556,9.0,-1,3,0,0,1,0.0,0.0,40.0,1,0
42.0,5,154515.95033785744,9.0,2,2,1,0,0,0.0,0.0,40.0,1,0
17.0,4,203305.86870579247,9.0,0,2,3,0,1,0.0,0.0,12.167531440019276,1,0
31.0,4,147342.26235175604,13.0,0,3,0,-1,0,4393.475755614461,0.0,20.0,0,0
39.1278782991942,4,139177.5297627531,10.0,-1,3,2,0,1,0.0,0.0,40.0,1,0
36.0,4,200032.7631139423,9.0,2,2,1,0,0,0.0,0.0,60.0,1,0
45.0,4,159864.1207576904,3.0,2,3,1,-1,1,0.0,0.0,40.0,0,0
18.0,4,268378.4295214658,5.0,0,2,3,0,0,0.0,0.0,40.0,0,0
41.0,4,111443.07281675444,10.0,0,3,0,0,1,0.0,0.0,40.0,1,0
50.43892993763248,4,265312.594304612,9.0,2,2,1,0,0,0.0,0.0,50.0,1,0
44.0,4,171381.2299853043,13.0,0,3,0,0,0,0.0,0.0,50.0,1,0
33.0,4,213975.70100962097,9.0,0,3,0,0,1,0.0,0.0,30.0,1,0
64.0,4,118345.18432817195,9.0,-1,2,0,0,1,0.0,0.0,15.0,1,0
41.0,2,102165.7921321537,9.0,2,3,1,1,0,0.0,0.0,30.0,1,0
25.0,4,216212.29770208127,10.0,2,2,1,0,0,2277.7283928467764,0.0,45.0,0,0
36.0,4,304981.81835724355,9.0,-1,2,2,0,1,0.0,0.0,40.0,1,0
31.0,4,115734.21747685251,9.0,0,3,0,0,1,0.0,0.0,35.0,1,0
37.0,4,183311.94374761067,9.0,0,2,3,0,0,0.0,0.0,25.0,1,0
43.0,1,207800.103279419,13.0,-1,7,2,0,1,0.0,0.0,40.0,1,0
34.0,6,199036.54050558183,9.0,2,2,1,0,0,0.0,0.0,65.0,1,0
36.0,6,107654.42500869166,9.0,-1,2,0,0,0,0.0,0.0,40.0,1,0
21.0,4,33533.38753893893,13.0,0,6,0,0,0,0.0,0.0,40.0,1,0
32.0,4,166592.49250440442,9.0,-1,3,2,0,1,0.0,0.0,44.0,1,0
29.41781925654807,4,96410.19487247475,7.0,0,3,3,1,1,0.0,0.0,40.0,1,0
69.8470181460058,1,198079.58168914833,14.0,-1,7,0,0,1,0.0,0.0,40.0,1,0
39.0,2,367059.4360459829,10.0,0,4,0,0,0,0.0,0.0,40.0,1,0
51.0,4,115527.07561769837,6.0,2,7,1,0,0,0.0,0.0,40.0,1,0
37.0,4,50406.76323022208,9.0,-1,2,0,0,1,0.0,0.0,40.0,1,0
26.0,4,249274.77181747387,13.0,0,3,0,0,1,0.0,0.0,40.0,1,0
40.0,4,142785.54004104232,10.0,0,5,2,-1,1,0.0,0.0,40.0,0,0
52.0,4,205678.17191275881,9.0,-1,2,2,0,1,0.0,0.0,20.0,1,0
46.0,3,160620.61969137043,13.0,0,7,0,0,1,0.0,0.0,80.0,1,0
34.0,4,147319.17520617682,10.0,-1,2,0,0,0,0.0,0.0,50.0,1,0
47.0,4,177775.39555283712,6.0,2,4,1,0,0,0.0,0.0,42.0,1,0
33.0,1,60641.37193922137,10.0,0,3,0,0,1,0.0,0.0,40.0,1,0
50.0,5,127634.55553544525,9.0,1,2,2,0,1,0.0,0.0,40.0,1,0
47.0,4,175032.22749118664,9.0,2,6,1,0,0,0.0,0.0,40.0,1,0
33.0,4,116018.02675063733,9.0,1,3,2,1,1,0.0,0.0,32.385560047601956,1,0
19.0,4,41036.41874033861,9.0,0,2,3,0,1,0.0,0.0,20.0,1,0
52.0,1,118083.0306138958,10.0,-1,3,2,1,1,0.0,0.0,40.0,1,0
19.0,4,264378.1960841891,9.0,0,2,3,0,0,0.0,0.0,40.0,1,0
54.0,5,164619.7742082212,12.0,-1,7,0,0,1,0.0,0.0,48.0,1,0
36.0,4,340079.4083672659,9.0,0,3,3,0,1,0.0,0.0,20.0,1,0
24.0,4,200433.95009768204,9.0,0,2,0,0,0,0.0,0.0,40.0,1,0
19.0,4,342386.8105570078,9.0,0,7,0,0,1,0.0,0.0,40.0,1,0
50.0,4,50907.12429523337,9.0,2,2,1,0,0,0.0,0.0,54.236694475719574,1,0
32.0,4,130987.06495029449,13.0,-1,3,0,0,1,0.0,0.0,40.0,1,0
48.0,4,269700.4266094798,9.0,-1,3,2,0,1,0.0,0.0,30.0,1,0
19.0,4,147170.64291739327,10.0,0,1,3,0,1,0.0,0.0,40.0,1,0
62.0,1,142059.41375893366,7.0,-1,2,0,0,0,0.0,0.0,40.0,1,0
39.0,4,103219.02212388265,9.0,0,2,0,0,0,0.0,0.0,60.0,1,0
30.0,4,211942.19438989135,9.0,1,2,2,0,0,0.0,0.0,40.0,1,0
32.0,1,176741.19929947326,13.0,2,3,1,0,0,0.0,0.0,20.0,1,0
22.0,4,167842.2765499913,10.0,0,3,3,0,1,0.0,0.0,35.0,1,0
42.0,1,174796.46330995345,10.0,-1,3,3,0,0,0.0,0.0,39.0,1,0
26.0,4,92117.15394888897,9.0,2,2,1,0,0,0.0,0.0,40.0,1,0
38.51456198086054,4,48743.369967536215,9.0,-1,2,0,0,0,0.0,0.0,45.0,1,0
32.0,4,184717.22635861774,4.0,2,3,1,0,0,0.0,0.0,40.0,0,0
44.0,4,278251.84404533374,10.0,2,3,1,0,0,0.0,0.0,52.0,1,0
36.0,4,44106.53245538931,9.0,-1,2,2,1,0,0.0,0.0,40.0,1,0
63.0,4,231552.29996395585,9.0,-1,3,0,0,1,0.0,0.0,22.513476036791868,1,0
22.0,4,166174.2160701922,10.0,0,3,3,0,1,0.0,1578.1988687630974,20.0,1,0
29.0,4,155891.55587253196,13.0,0,3,0,0,1,0.0,0.0,38.0,1,0
44.0,4,253390.3452243001,9.0,0,3,0,0,0,0.0,0.0,60.0,1,0
39.0,4,66011.35747649876,9.0,0,2,0,1,0,0.0,0.0,40.0,1,0
18.0,4,200733.1193347805,9.0,0,2,3,0,1,0.0,0.0,12.0,1,0
41.0,4,286102.26017151034,9.0,-1,3,2,0,1,0.0,0.0,35.0,1,0
47.0,4,152194.8501564742,9.0,2,6,1,0,0,0.0,0.0,45.0,1,0
64.0,6,34215.93430319373,4.0,2,6,1,0,0,0.0,0.0,40.0,1,0
37.0,5,62220.34278753229,10.0,0,4,3,0,0,0.0,0.0,40.0,1,0
17.650696314649725,4,186084.11762274418,4.0,0,2,3,0,0,0.0,0.0,28.448183790731584,1,0
55.0,4,297097.9110237342,13.0,2,3,1,0,0,0.0,0.0,40.0,1,0
61.0,4,176264.50848976395,13.0,2,6,1,0,0,0.0,0.0,40.0,0,0
31.699082247677897,3,269111.1337960916,9.0,-1,3,0,0,0,0.0,0.0,40.0,1,0
26.0,2,157375.45005040214,9.0,2,4,1,0,0,0.0,0.0,40.0,1,0
88.46481185044424,5,29353.185634846446,5.0,2,6,1,0,0,0.0,0.0,7.515734491621169,1,0
38.0,4,81046.36952634754,12.0,-1,6,0,0,1,0.0,0.0,41.37315989215827,1,0
64.31470918681909,4,410421.3279160653,9.0,-1,2,2,-1,1,0.0,0.0,12.0,0,0
48.0,4,238309.73616427075,13.0,-1,5,2,0,1,0.0,0.0,38.076647100057784,1,0
33.0,1,230899.10290804843,12.0,-1,6,0,0,0,0.0,0.0,40.0,1,0
70.50030998130516,5,129572.5342825928,14.0,2,2,1,0,0,0.0,0.0,20.0,1,0
38.0,4,204664.44868756973,2.0,2,2,1,0,1,0.0,0.0,40.0,0,0
40.0,4,89195.4206354733,9.0,2,5,1,0,0,0.0,0.0,40.0,1,0
21.0,4,168174.40027851536,10.0,0,2,0,0,0,0.0,0.0,40.0,1,0
60.0,4,198224.94810399011,10.0,-1,5,0,0,1,0.0,0.0,35.0,1,0
33.0,4,179285.41023042105,9.0,0,2,3,0,0,0.0,0.0,30.0,1,0
44.0,5,292431.19152516953,13.0,-1,6,0,0,0,0.0,0.0,50.0,1,0
38.0,4,185248.48783105568,13.0,-1,6,2,0,0,0.0,0.0,41.2918417357238,1,0
58.0,4,218498.77061503485,5.0,-1,3,2,0,1,0.0,0.0,30.0,1,0
34.0,1,154481.02999364433,9.0,-1,3,2,0,1,0.0,1876.0,40.0,1,0
37.0,4,152120.62792376397,10.0,2,2,-1,0,0,0.0,0.0,40.0,0,0
30.0,4,129346.88562435021,13.0,0,6,0,0,0,0.0,0.0,50.0,0,0
33.0,4,456840.9024518966,9.0,0,2,0,0,1,0.0,0.0,40.0,1,0
25.0,4,96172.50195403748,10.0,0,6,2,0,1,0.0,0.0,19.122749311423984,1,0
37.98370818438382,4,34509.89323844635,9.0,2,2,1,0,0,0.0,0.0,40.0,1,0
57.0,5,204993.06924712833,11.0,2,2,1,0,0,0.0,0.0,55.0,1,0
42.263954915600635,4,205311.09377114242,9.0,0,2,3,0,1,0.0,0.0,15.0,1,0
62.0,4,81822.96922807075,7.0,2,3,1,0,0,0.0,0.0,40.0,1,0
35.0,4,48766.54761622928,9.0,0,2,0,0,1,0.0,0.0,25.0,1,0
48.0,6,334860.96800293046,13.0,2,6,1,0,0,4289.978363836873,0.0,40.0,1,0
29.0,4,37650.51642756893,13.0,0,2,3,0,1,0.0,0.0,35.0,1,0
24.0,4,250580.93775012778,10.0,0,3,-1,0,1,0.0,0.0,50.0,1,0
39.0,4,290852.0217075481,9.0,2,2,1,0,0,0.0,0.0,40.0,1,0
35.0,4,269586.132511698,11.0,-1,6,0,0,1,0.0,0.0,50.0,1,0
53.0,4,385496.13906506356,9.0,-1,3,2,0,1,0.0,0.0,40.0,1,0
48.0,4,256784.90693218922,9.0,2,2,1,0,0,0.0,0.0,40.0,1,0
25.0,4,198968.7947392427,9.0,0,3,0,0,0,0.0,0.0,40.0,1,0
36.0,4,353114.979498518,6.0,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,4,187016.49874614415,13.0,0,3,3,0,1,3325.0,0.0,35.0,1,0
23.0,4,189144.6137237378,5.0,2,3,1,0,0,0.0,0.0,40.0,1,0
26.0,4,298931.34630290867,9.0,0,2,2,1,1,0.0,0.0,40.0,1,0
53.0,4,200849.44949533005,7.0,-1,3,2,1,1,0.0,0.0,40.0,1,0
34.320874009956746,5,159569.64990919692,13.0,0,2,0,0,0,0.0,0.0,35.0,1,0
36.0,4,106126.83385648337,9.0,0,3,2,0,1,0.0,0.0,38.379070905181024,1,0
54.0,2,14561.933742082172,9.0,2,2,1,-1,0,0.0,0.0,60.0,1,0
39.0,4,250769.61941977995,9.0,0,3,-1,0,1,0.0,0.0,40.0,1,0
51.0,5,27019.554084041563,9.0,2,1,1,0,0,0.0,0.0,60.0,1,0
57.6259054722591,4,404690.1165531556,9.0,2,1,1,0,0,0.0,0.0,40.0,1,0
40.0,4,95077.14555755316,13.0,2,2,1,0,0,0.0,0.0,40.0,1,0
42.0,4,76324.29610871055,13.0,2,6,1,0,0,0.0,0.0,40.0,1,0
25.0,4,177372.7686683876,6.0,0,2,-1,0,0,0.0,0.0,40.0,1,0
34.0,6,160247.8886891747,10.0,2,2,1,1,0,0.0,0.0,40.0,1,0
60.0,4,139135.28286599566,9.0,-1,2,0,0,1,0.0,0.0,30.0,1,0
37.0,4,193264.88601418698,13.0,0,3,0,0,0,0.0,0.0,40.0,1,0
63.0,5,192055.5596106584,10.0,-1,7,-1,0,0,0.0,0.0,30.0,1,0
44.0,4,236915.59867586393,9.0,0,2,0,1,0,0.0,0.0,35.0,1,0
36.0,4,57665.64834935012,9.0,-1,3,0,0,0,0.0,0.0,40.0,0,0
41.0,4,431266.520232183,9.0,2,2,1,0,0,0.0,0.0,45.0,1,0
19.0,5,180794.20207072195,9.0,0,2,3,0,0,0.0,0.0,60.0,1,0
41.0,4,190038.62545316428,9.0,2,2,1,0,0,0.0,0.0,40.0,1,0
70.78837184140632,5,103457.90630424647,2.0,2,3,1,0,0,0.0,0.0,20.0,1,0
