age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
30.0,4,251246.19,9,2,7,1,0,0,0.0,0.0,40.0,1,1
33.0,4,35986.125,10,0,3,0,0,1,0.0,0.0,30.0,1,1
62.0,4,122957.016,14,-1,2,2,0,0,11059.087,0.0,32.0,1,1
47.380886,4,198966.97,10,2,3,1,0,0,0.0,0.0,40.0,0,1
29.0,4,236041.34,13,2,3,1,0,0,0.0,0.0,50.0,1,1
64.0,1,207209.53,9,2,6,1,0,0,6525.4014,0.0,45.0,1,1
53.0,2,281744.9,10,2,3,1,0,0,0.0,0.0,45.0,1,1
46.0,4,35476.465,13,2,6,1,0,0,0.0,0.0,40.0,1,1
47.0,4,265092.66,14,2,6,1,0,0,7435.4937,0.0,60.0,1,1
68.06057,4,304278.3,14,-1,6,0,-1,0,10304.397,0.0,60.0,0,1
37.0,4,190247.5,10,2,6,1,0,0,0.0,0.0,70.0,1,1
38.0,4,187454.77,13,2,6,1,0,0,0.0,0.0,50.0,1,1
43.0,3,47898.418,13,2,6,1,0,0,0.0,0.0,50.0,1,1
38.0,5,181027.52,13,2,6,1,0,0,0.0,0.0,60.0,1,1
54.0,2,174554.06,13,2,3,1,0,0,6217.1016,0.0,40.0,1,1
78.94788,4,281363.22,3,2,2,1,1,0,0.0,0.0,40.0,1,1
41.0,4,118542.11,13,2,3,1,0,0,0.0,2001.5039,50.0,1,1
27.0,4,190535.36,14,2,3,1,0,0,0.0,0.0,40.0,1,1
66.0,6,194963.02,9,2,6,1,0,0,6527.145,0.0,40.0,1,1
33.0,4,237668.11,14,2,6,1,1,0,0.0,0.0,45.0,1,1
35.0,1,49692.414,14,2,3,1,0,0,0.0,0.0,60.0,1,1
34.0,4,171376.95,13,2,7,1,0,0,99876.055,0.0,50.0,1,1
52.0,6,64582.74,9,2,3,1,0,0,0.0,2334.2205,30.0,1,1
31.468311,3,152876.16,6,2,6,1,0,0,0.0,0.0,50.0,1,1
55.0,1,168130.06,14,-1,7,0,0,1,0.0,0.0,24.0,1,1
50.0,4,205050.11,13,2,3,1,0,0,5218.9355,0.0,60.0,1,1
42.0,4,241879.78,14,2,7,1,0,0,0.0,0.0,37.0,1,1
43.0,2,57105.676,14,2,3,1,1,1,0.0,0.0,50.0,1,1
33.0,4,216418.05,10,2,3,1,0,0,6922.449,0.0,40.0,1,1
45.0,2,236356.69,10,2,3,1,0,0,0.0,2056.7773,40.0,1,1
74.22369,3,209689.84,10,2,6,1,0,1,0.0,0.0,40.0,0,1
54.0,5,123213.555,6,2,7,1,0,1,7464.5913,0.0,40.0,1,1
67.0,4,30680.924,9,2,2,1,0,0,0.0,1895.4767,50.0,1,1
39.0,5,69238.9,12,-1,2,2,0,1,0.0,0.0,55.0,1,1
37.0,4,104468.43,16,0,7,0,0,1,0.0,0.0,45.0,1,1
62.850327,5,216764.97,10,2,3,1,1,0,0.0,0.0,45.0,1,1
38.253708,4,157053.17,13,2,7,1,0,0,0.0,0.0,40.0,1,1
31.0,1,306957.8,10,2,4,1,1,0,0.0,0.0,40.0,1,1
52.0,4,192629.56,9,2,3,1,0,0,0.0,0.0,60.0,0,1
46.0,3,227420.31,10,2,3,1,0,0,0.0,0.0,40.0,1,1
39.0,4,51455.92,14,2,7,1,-1,0,57025.0,0.0,30.0,0,1
26.0,4,117758.8,9,2,7,-1,0,0,0.0,0.0,40.0,1,1
43.0,4,105922.36,9,2,3,1,0,0,0.0,0.0,50.0,1,1
26.580956,1,139138.5,13,2,7,1,1,1,0.0,0.0,40.0,1,1
62.0,4,178464.69,9,2,2,1,0,0,0.0,0.0,35.0,1,1
40.0,4,369407.9,13,2,7,1,0,1,0.0,0.0,40.0,1,1
42.0,4,55438.523,9,2,3,1,0,0,0.0,0.0,45.0,1,1
29.0,4,334511.8,10,2,3,1,0,1,0.0,0.0,40.0,1,1
45.0,6,232169.94,14,2,3,1,0,0,11451.196,0.0,48.0,1,1
48.0,4,116683.45,9,2,7,1,0,1,0.0,0.0,36.0,1,1
33.0,4,419030.28,10,2,2,1,0,1,0.0,2180.4521,30.0,1,1
42.0,4,288824.16,10,2,3,1,0,0,0.0,1974.4927,50.0,1,1
61.0,4,256966.48,4,2,2,1,0,1,0.0,0.0,30.686663,1,1
40.21154,4,222384.48,9,2,2,1,0,0,0.0,0.0,40.0,1,1
34.0,4,249795.1,9,2,2,1,0,0,9105.605,0.0,50.0,1,1
46.0,4,134195.17,10,2,7,1,0,1,0.0,0.0,12.0,1,1
37.0,4,256275.56,10,-1,3,2,0,1,0.0,0.0,40.0,1,1
51.0,4,130545.195,11,2,7,1,1,0,0.0,0.0,40.0,1,1
40.0,6,47871.96,10,2,6,1,0,1,0.0,0.0,40.0,1,1
37.0,1,100824.46,13,2,5,1,0,0,0.0,1721.0585,40.0,1,1
47.0,4,215287.75,10,2,3,1,0,0,0.0,0.0,40.0,1,1
41.0,4,254909.36,10,2,2,1,0,0,0.0,0.0,65.0,0,1
46.94125,4,263290.34,9,2,3,1,0,0,0.0,0.0,40.0,1,1
70.0,4,182126.88,11,-1,3,2,0,1,0.0,0.0,40.0,1,1
56.0,4,138391.0,9,2,6,1,0,0,0.0,2081.895,45.0,1,1
60.0,6,94165.77,14,2,1,1,0,0,0.0,0.0,65.0,1,1
52.0,6,260559.98,15,2,3,1,0,0,0.0,0.0,30.0,1,1
29.0,1,39945.312,13,0,6,0,0,0,0.0,0.0,55.0,1,1
48.0,3,166670.31,9,2,6,1,0,0,0.0,0.0,50.0,0,1
36.0,4,456732.56,10,2,3,1,0,0,0.0,0.0,40.0,1,1
47.0,4,238276.19,9,2,2,1,0,0,0.0,0.0,32.0,1,1
45.0,4,334855.6,7,2,7,1,0,0,0.0,0.0,40.0,1,1
40.0,4,295408.0,9,2,7,1,0,1,0.0,0.0,40.0,1,1
52.0,6,117276.555,14,2,7,1,0,0,0.0,0.0,50.0,1,1
57.0,1,214433.3,13,2,5,2,0,1,0.0,0.0,10.0,1,1
60.0,4,30282.81,10,2,6,1,0,0,0.0,0.0,50.0,1,1
48.0,4,137350.95,9,2,2,1,1,0,0.0,0.0,40.0,1,1
35.0,4,192006.72,10,2,2,1,0,0,0.0,0.0,45.0,1,1
34.0,4,42159.0,13,2,6,1,0,0,7142.2866,0.0,50.0,1,1
55.0,6,179421.78,9,2,3,1,1,0,0.0,0.0,50.0,1,1
33.0,4,178276.92,15,2,6,1,0,0,5013.0,0.0,65.0,1,1
36.0,2,39086.14,9,2,6,1,0,0,0.0,0.0,55.0,1,1
45.168602,3,182631.05,11,2,2,1,0,0,0.0,0.0,40.0,1,1
41.0,4,226288.64,13,2,5,1,0,0,0.0,0.0,45.0,1,1
52.0,5,36044.38,10,2,1,1,0,0,0.0,0.0,69.938896,1,1
40.0,1,177388.2,13,0,3,0,1,1,0.0,0.0,40.0,1,1
37.0,4,103583.61,10,2,3,1,0,1,0.0,0.0,40.0,1,1
56.0,4,182878.22,14,2,7,1,0,0,0.0,0.0,50.0,1,1
63.0,4,252122.44,9,2,3,1,0,0,0.0,0.0,40.0,0,1
47.0,4,225705.86,4,2,3,1,0,1,0.0,0.0,40.0,1,1
43.0,4,93871.836,13,2,6,1,0,0,0.0,0.0,50.0,1,1
52.0,4,132318.56,10,2,2,1,0,0,5013.0,0.0,55.0,1,1
50.0,4,91437.58,10,2,6,1,0,0,0.0,0.0,40.0,1,1
39.0,4,81363.38,7,2,2,1,-1,0,0.0,0.0,40.0,0,1
45.0,4,120558.15,11,2,6,1,0,0,0.0,0.0,40.0,1,1
57.0,5,113359.06,15,2,2,1,0,0,0.0,2269.896,95.66866,1,1
36.0,4,311587.78,9,2,2,1,0,0,0.0,0.0,40.0,1,1
33.0,4,112858.49,13,2,6,1,0,0,0.0,1721.6499,40.0,1,1
42.0,4,248718.05,13,2,6,1,0,0,0.0,0.0,40.0,1,1
32.0,4,343923.0,10,2,3,1,1,0,5335.3765,0.0,40.0,1,1
42.0,5,154340.44,9,2,2,1,0,0,0.0,0.0,50.0,1,1
23.0,4,377843.7,10,2,2,1,0,0,0.0,0.0,45.0,1,1
44.0,4,250211.61,14,2,3,1,0,0,0.0,0.0,40.0,1,1
53.0,3,187763.75,10,2,6,1,0,0,0.0,0.0,45.0,1,1
46.0,4,269898.94,10,2,2,1,0,0,0.0,0.0,40.0,1,1
35.0,1,231465.97,10,2,6,1,0,0,0.0,0.0,99.0,1,1
50.0,4,207047.4,10,2,3,1,0,0,0.0,0.0,40.0,1,1
32.0,4,169417.03,9,2,2,1,0,0,0.0,0.0,46.0,1,1
32.0,4,223246.7,10,0,3,0,0,0,0.0,1599.3477,50.0,0,1
59.0,5,209171.12,14,2,6,1,0,0,99977.516,0.0,55.0,1,1
26.0,5,118216.7,10,2,4,1,0,0,0.0,0.0,40.0,1,1
34.0,4,208820.64,9,2,6,1,0,1,7493.759,0.0,55.0,1,1
44.0,4,212528.38,9,2,6,1,0,0,0.0,0.0,65.0,1,1
46.0,4,197121.88,9,2,6,1,0,0,0.0,1876.0,40.0,1,1
38.0,4,429149.28,13,2,3,1,1,0,0.0,1595.9513,40.0,1,1
66.0,4,175651.55,9,2,1,1,1,1,13417.493,0.0,6.0,1,1
50.0,2,356192.53,9,2,6,1,1,1,0.0,0.0,50.0,1,1
32.861927,4,135579.4,9,2,3,1,0,0,6294.75,0.0,40.0,1,1
36.0,4,344942.1,13,2,3,1,0,0,5013.0,0.0,40.0,0,1
47.0,1,135567.62,9,2,7,1,0,0,0.0,0.0,40.0,1,1
40.0,4,50206.977,12,2,5,1,0,0,6559.122,0.0,40.0,1,1
40.0,4,237112.23,13,2,3,1,0,0,0.0,0.0,40.0,1,1
39.0,4,251262.23,11,2,2,1,0,0,0.0,0.0,40.0,1,1
37.0,4,161833.64,10,2,6,1,0,0,0.0,0.0,57.52474,1,1
39.0,6,34072.348,12,2,6,1,0,0,0.0,0.0,60.0,1,1
60.0,2,98691.1,13,0,7,0,1,1,0.0,0.0,40.0,1,1
50.0,4,179706.08,10,2,3,1,0,0,0.0,0.0,55.0,1,1
31.0,4,119110.17,14,2,7,1,0,0,0.0,0.0,60.0,1,1
50.0,4,155081.6,11,-1,6,2,0,1,0.0,0.0,40.304848,1,1
42.0,4,179791.36,13,2,5,1,0,0,0.0,0.0,40.0,1,1
37.0,4,347868.1,9,2,2,1,0,0,0.0,0.0,48.0,1,1
58.0,5,256744.39,9,2,6,1,0,0,9135.462,0.0,55.0,1,1
46.0,4,115614.86,16,2,7,1,0,0,0.0,0.0,40.0,1,1
37.0,1,33676.336,13,-1,7,0,0,1,0.0,0.0,40.0,1,1
40.0,5,197441.81,11,2,2,1,0,0,0.0,0.0,75.0,1,1
47.6473,4,259372.9,10,-1,3,2,0,1,0.0,0.0,40.0,1,1
54.0,4,114677.87,6,2,2,1,0,0,0.0,2001.2985,40.0,1,1
48.0,1,217144.22,10,2,6,1,0,1,0.0,0.0,35.0,1,1
42.0,5,206236.89,9,2,3,1,0,1,0.0,0.0,40.0,1,1
29.0,4,140706.72,9,0,3,3,0,0,0.0,0.0,50.0,1,1
54.0,3,306796.03,7,2,2,1,0,0,0.0,0.0,40.0,1,1
35.0,4,299420.88,10,2,2,1,0,0,0.0,0.0,40.0,1,1
41.0,4,195568.73,9,2,2,1,0,0,0.0,0.0,40.0,1,1
51.0,4,205659.86,9,2,5,1,0,0,0.0,0.0,40.0,1,1
51.0,4,211033.22,13,2,3,1,1,0,0.0,2050.9358,40.0,0,1
43.0,1,278575.0,9,2,6,1,0,1,0.0,0.0,44.0,1,1
40.0,2,148990.44,13,2,3,1,0,0,7126.152,0.0,40.0,1,1
32.0,4,51640.38,10,2,3,1,0,0,0.0,0.0,50.0,1,1
46.0,1,200493.47,10,2,6,1,0,1,0.0,0.0,55.0,1,1
42.0,5,220508.42,10,2,6,1,0,1,0.0,0.0,50.0,1,1
55.0,5,231268.95,9,2,7,1,0,0,99663.49,0.0,40.0,1,1
46.0,4,239379.92,12,2,3,1,0,0,91757.93,0.0,55.0,1,1
41.0,4,166990.17,13,2,7,1,0,0,0.0,0.0,16.0,1,1
46.0,4,78391.28,9,2,2,1,0,0,0.0,0.0,50.0,1,1
44.0,5,56765.754,9,2,1,1,0,0,7004.1924,0.0,70.18295,1,1
65.85031,6,166398.45,11,2,3,1,0,1,5525.4966,0.0,45.0,1,1
40.0,4,304158.3,9,-1,5,2,1,0,0.0,0.0,61.51224,1,1
42.0,4,298990.2,13,2,2,1,0,0,0.0,0.0,40.0,1,1
42.0,6,83574.7,14,2,7,1,0,0,0.0,0.0,89.14952,1,1
45.0,4,141125.84,13,2,5,1,0,0,0.0,1960.8104,40.0,1,1
46.0,4,247808.98,9,2,5,1,0,0,11115.828,0.0,50.0,1,1
41.0,4,167427.42,13,0,3,0,0,1,5013.0,0.0,35.0,1,1
41.0,4,166309.94,13,2,7,1,0,0,0.0,0.0,40.0,1,1
40.0,4,96077.29,9,2,7,1,0,0,0.0,0.0,40.0,1,1
45.0,6,219648.28,14,2,7,1,0,0,0.0,0.0,50.0,1,1
45.0,1,174275.3,14,2,7,1,0,0,0.0,0.0,40.0,1,1
57.0,4,212143.5,14,2,6,1,0,1,0.0,0.0,40.0,1,1
49.0,4,427586.38,4,2,2,1,1,0,0.0,0.0,45.0,0,1
50.0,4,97851.57,9,2,6,1,0,0,0.0,0.0,50.0,1,1
27.0,4,131548.66,10,2,3,1,0,0,0.0,0.0,50.0,1,1
52.0,4,335677.62,10,2,2,1,0,0,0.0,0.0,50.0,1,1
69.0,4,190883.23,14,2,6,1,0,0,96747.85,0.0,73.84276,1,1
30.0,3,166916.56,13,2,6,1,0,0,0.0,1788.7682,50.0,1,1
38.0,6,66219.664,12,2,7,1,0,1,99999.0,0.0,30.0,1,1
50.0,4,330266.62,9,2,2,1,0,0,7588.806,0.0,50.0,1,1
50.0,4,32731.281,6,2,6,1,0,0,0.0,0.0,40.0,1,1
44.0,4,198214.16,9,2,3,1,0,0,0.0,0.0,48.0,1,1
47.0,1,236688.88,12,-1,6,0,0,1,62837.37,0.0,50.0,1,1
34.0,5,291369.03,10,2,6,1,0,0,6976.8135,0.0,70.0,1,1
35.0,2,190961.14,13,2,3,1,0,0,0.0,0.0,40.0,1,1
41.0,4,171426.28,10,2,7,1,0,1,9112.901,0.0,40.0,1,1
41.0,4,29954.71,9,2,7,1,0,0,0.0,0.0,50.0,1,1
31.0,4,82911.04,9,2,3,1,0,0,0.0,0.0,40.0,1,1
32.0,4,188394.38,13,2,7,1,0,1,0.0,0.0,40.0,1,1
32.0,3,229392.0,13,2,3,1,0,0,0.0,0.0,40.0,1,1
46.0,4,485374.2,14,2,3,1,0,0,0.0,0.0,60.0,1,1
39.0,2,257043.88,14,2,6,1,1,1,0.0,0.0,40.0,1,1
41.0,4,304596.22,10,2,6,1,0,0,0.0,0.0,40.0,1,1
56.0,5,106745.75,13,2,7,1,0,0,81937.695,1995.6172,85.33866,1,1
52.0,4,182668.92,9,2,3,1,0,0,0.0,0.0,30.0,1,1
51.0,4,298752.22,9,2,7,1,0,0,0.0,0.0,35.0,1,1
47.0,4,279848.72,13,2,3,1,1,0,0.0,0.0,15.0,1,1
47.349922,4,259267.53,13,2,2,1,1,0,0.0,0.0,31.69562,1,1
47.0,4,159483.88,10,2,3,1,1,1,11393.67,0.0,40.0,1,1
42.0,4,54754.805,14,2,1,1,0,0,0.0,0.0,40.0,1,1
41.0,2,439555.1,12,2,3,1,-1,0,0.0,0.0,20.0,0,1
69.23941,4,166243.17,9,0,3,0,0,1,8672.091,0.0,4.037801,1,1
30.0,4,211322.0,12,2,3,1,-1,1,0.0,0.0,48.0,1,1
38.0,4,153977.33,9,2,6,1,-1,0,12987.857,0.0,50.0,1,1
56.0,4,83650.84,9,2,5,1,0,0,0.0,0.0,40.0,1,1
39.0,4,169941.61,9,0,2,-1,1,0,9657.889,0.0,40.0,1,1
35.0,2,247748.14,12,2,2,1,0,0,0.0,0.0,40.0,1,1
42.0,4,367229.0,6,2,6,1,0,0,0.0,0.0,55.0,1,1
63.0,5,89400.04,9,2,1,1,0,0,0.0,0.0,40.0,1,1
33.0,4,51985.15,10,2,2,1,0,0,0.0,0.0,53.972057,1,1
42.0,4,222658.77,13,2,6,1,0,0,0.0,0.0,40.0,1,1
36.0,4,115736.56,10,2,6,1,0,0,0.0,0.0,40.0,1,1
56.0,4,104882.95,9,2,2,1,0,0,0.0,0.0,40.0,1,1
50.0,4,105546.92,14,2,6,1,0,0,0.0,0.0,40.0,1,1
49.0,4,61584.64,9,2,6,1,0,0,0.0,0.0,45.0,1,1
72.0,5,85161.51,10,2,7,1,0,0,0.0,0.0,19.384201,1,1
32.0,1,174761.17,14,2,7,1,-1,0,13297.732,0.0,78.06222,0,1
69.582596,4,188765.14,9,2,3,1,0,0,0.0,0.0,40.0,1,1
37.0,6,47543.508,13,2,6,1,0,0,25151.48,0.0,40.0,1,1
63.0,5,259669.23,9,2,2,1,0,0,7377.355,0.0,60.0,1,1
56.0,1,239545.7,14,2,7,1,0,0,0.0,0.0,40.0,1,1
61.483894,4,37707.22,14,2,6,1,0,0,0.0,1967.6161,60.0,1,1
51.0,4,152549.52,9,2,2,1,0,0,7110.3154,0.0,40.0,1,1
55.0,4,174312.33,14,2,1,1,0,0,0.0,0.0,52.0,1,1
49.0,4,224081.0,9,2,2,1,0,0,3325.0,0.0,40.0,1,1
38.0,4,77169.4,13,2,7,1,0,0,0.0,0.0,40.0,1,1
38.77946,2,344039.5,14,2,7,1,0,0,5344.02,0.0,40.0,1,1
43.0,4,196624.1,14,2,3,1,0,0,10149.161,0.0,40.0,1,1
33.0,4,460286.56,10,2,3,1,0,0,0.0,0.0,40.0,1,1
44.0,4,103475.6,13,2,7,1,0,0,0.0,0.0,40.0,1,1
45.0,4,241534.78,13,2,3,1,0,0,0.0,0.0,24.406199,1,1
40.0,6,113767.69,9,2,2,1,0,0,0.0,0.0,80.0,1,1
41.0,4,225914.39,14,0,3,0,0,1,0.0,0.0,30.0,1,1
29.0,4,196973.94,10,2,6,1,0,0,3618.2617,0.0,60.0,1,1
53.0,2,173967.12,9,2,5,1,0,1,0.0,0.0,40.0,1,1
57.0,4,60674.312,9,2,3,1,0,0,0.0,0.0,30.0,1,1
47.0,5,216117.95,13,2,3,1,0,0,0.0,1992.5585,40.0,1,1
49.0,1,31019.408,13,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,6,126688.21,9,2,3,1,0,0,0.0,0.0,30.0,1,1
46.073956,4,127906.234,10,2,3,1,0,0,0.0,0.0,60.0,1,1
48.0,6,172610.19,12,2,7,1,0,0,3448.388,0.0,25.0,1,1
36.0,4,175842.36,10,2,1,1,0,0,0.0,2065.9395,40.0,1,1
63.0,4,213867.31,13,2,7,1,0,0,0.0,0.0,40.0,1,1
33.454327,4,61750.93,9,2,3,1,0,0,0.0,0.0,40.0,1,1
30.0,4,355669.5,13,2,6,1,0,0,0.0,0.0,80.0,0,1
46.0,4,262756.5,14,0,3,0,0,0,89033.12,0.0,60.0,1,1
39.0,1,372951.5,9,2,7,1,0,0,0.0,2036.3701,40.0,1,1
47.0,4,157052.73,14,2,3,1,0,0,0.0,1977.7909,60.0,1,1
37.0,4,106237.86,9,2,6,1,0,0,45550.566,0.0,60.0,1,1
44.0,4,249127.33,10,2,6,1,0,0,6769.002,0.0,55.0,1,1
32.0,4,99433.086,10,0,5,0,0,0,0.0,0.0,50.0,1,1
38.0,4,199880.0,10,2,7,1,0,0,0.0,0.0,50.0,1,1
36.0,5,54340.656,9,2,7,1,0,0,0.0,0.0,60.0,1,1
42.0,4,295966.22,10,2,6,1,0,0,0.0,0.0,50.0,1,1
41.0,4,247855.11,14,2,7,1,0,1,13887.508,0.0,40.0,1,1
51.0,1,182277.06,14,2,7,1,0,1,6955.38,0.0,40.0,1,1
34.0,3,39151.336,6,0,2,0,-1,0,0.0,0.0,40.0,1,1
29.0,4,411453.97,13,2,2,1,0,0,92750.0,0.0,50.0,1,1
44.492287,4,103526.08,9,2,6,1,1,0,0.0,0.0,40.0,1,1
42.0,6,92429.664,16,0,7,0,0,0,0.0,0.0,60.0,1,1
50.0,4,213301.05,9,2,2,1,0,0,0.0,1730.3442,40.0,1,1
32.0,4,154686.16,13,2,3,1,0,0,65644.77,0.0,40.0,1,1
51.0,2,204554.14,9,2,3,1,0,0,0.0,0.0,40.0,1,1
47.0,4,407324.4,13,2,6,1,0,0,0.0,1723.7451,48.0,1,1
39.0,1,174754.45,11,2,7,1,0,0,0.0,0.0,40.0,1,1
47.0,4,197343.28,10,2,7,1,0,0,0.0,0.0,60.0,1,1
43.0,3,316983.94,11,2,7,1,0,0,77462.64,0.0,40.0,1,1
34.55904,2,112280.54,10,-1,6,0,0,1,0.0,0.0,40.0,1,1
61.0,4,197801.75,10,2,3,1,0,0,0.0,0.0,40.0,1,1
35.0,4,133939.2,13,2,6,1,-1,0,0.0,0.0,50.0,0,1
37.0,4,174810.27,15,0,7,0,0,1,0.0,0.0,50.0,1,1
45.0,4,155795.86,13,2,6,1,0,0,0.0,0.0,50.0,1,1
41.0,4,91990.875,14,2,7,1,0,1,0.0,0.0,30.0,1,1
41.0,4,176815.92,10,2,2,1,0,0,0.0,0.0,40.0,1,1
34.0,4,146086.45,10,2,6,1,0,0,91331.8,0.0,50.0,1,1
33.0,4,175273.08,13,2,6,1,0,1,0.0,0.0,50.0,1,1
33.0,2,280875.4,9,2,2,1,0,1,0.0,0.0,40.0,1,1
50.0,4,187248.84,12,2,2,1,0,0,0.0,0.0,40.0,1,1
56.0,6,113480.14,10,2,2,1,0,0,0.0,0.0,53.49627,1,1
17.0,4,146447.17,6,0,2,3,0,0,0.0,0.0,24.0,1,1
47.0,4,213733.23,13,2,7,1,0,0,0.0,0.0,45.0,1,1
40.0,5,107707.42,9,2,1,1,0,0,5406.172,0.0,60.0,1,1
42.0,4,199301.88,14,2,7,1,0,1,0.0,0.0,36.0,1,1
49.0,2,251521.58,14,2,3,1,0,0,0.0,0.0,40.0,1,1
49.0,6,38382.434,9,2,2,1,0,0,0.0,0.0,60.0,1,1
36.0,4,38780.426,14,2,7,1,0,0,0.0,0.0,60.0,1,1
31.0,4,277438.72,13,0,6,0,0,0,0.0,0.0,55.0,1,1
50.0,6,248806.16,14,0,7,0,0,0,0.0,0.0,50.0,1,1
53.202557,4,203205.12,12,-1,3,0,0,1,0.0,0.0,40.0,1,1
40.0,5,91145.46,10,0,7,0,0,0,0.0,0.0,40.0,1,1
38.0,4,151009.12,13,2,3,1,0,0,0.0,0.0,40.0,1,1
32.0,3,134025.14,4,2,3,1,0,0,0.0,0.0,60.0,1,1
30.0,4,23465.594,11,2,2,1,0,0,0.0,1977.9506,40.0,1,1
